Octahedral Factor,Tolerance Factor
0.5488721804511278,0.7174044527572253
0.5488721804511278,0.7174044527572253
0.5488721804511278,0.7174044527572253
0.5488721804511278,0.7174044527572253
0.5488721804511278,0.7174044527572253
0.5488721804511278,0.7174044527572253
0.5488721804511278,0.7174044527572253
0.5488721804511278,0.7174044527572253
0.5488721804511278,0.8066509397031003
0.5488721804511278,0.8066509397031003
0.5488721804511278,0.8066509397031003
0.5488721804511278,0.8066509397031003
0.5488721804511278,0.8066509397031003
0.5488721804511278,0.8066509397031003
0.5488721804511278,0.8066509397031003
0.5488721804511278,0.8066509397031003
0.5488721804511278,0.9302229985512348
0.5488721804511278,0.9302229985512348
0.5488721804511278,0.9302229985512348
0.5488721804511278,0.9302229985512348
0.5488721804511278,0.9302229985512348
0.5488721804511278,0.9302229985512348
0.5488721804511278,0.9302229985512348
0.5488721804511278,0.9302229985512348
0.5488721804511278,0.9782787992143982
0.5488721804511278,0.9782787992143982
0.5488721804511278,0.9782787992143982
0.5488721804511278,0.9782787992143982
0.5488721804511278,0.9782787992143982
0.5488721804511278,0.9782787992143982
0.5488721804511278,0.9782787992143982
0.5488721804511278,0.9782787992143982
0.5488721804511278,1.0297671570677875
0.5488721804511278,1.0297671570677875
0.5488721804511278,1.0297671570677875
0.5488721804511278,1.0297671570677875
0.5488721804511278,1.0297671570677875
0.5488721804511278,1.0297671570677875
0.5488721804511278,1.0297671570677875
0.5488721804511278,1.0297671570677875
0.8421052631578947,0.6032053766040344
0.8421052631578947,0.6032053766040344
0.8421052631578947,0.6032053766040344
0.8421052631578947,0.6032053766040344
0.8421052631578947,0.6032053766040344
0.8421052631578947,0.6032053766040344
0.8421052631578947,0.6032053766040344
0.8421052631578947,0.6032053766040344
0.8421052631578947,0.6782452799136272
0.8421052631578947,0.6782452799136272
0.8421052631578947,0.6782452799136272
0.8421052631578947,0.6782452799136272
0.8421052631578947,0.6782452799136272
0.8421052631578947,0.6782452799136272
0.8421052631578947,0.6782452799136272
0.8421052631578947,0.6782452799136272
0.8421052631578947,0.7821466844961403
0.8421052631578947,0.7821466844961403
0.8421052631578947,0.7821466844961403
0.8421052631578947,0.7821466844961403
0.8421052631578947,0.7821466844961403
0.8421052631578947,0.7821466844961403
0.8421052631578947,0.7821466844961403
0.8421052631578947,0.7821466844961403
0.8421052631578947,0.8225527862782287
0.8421052631578947,0.8225527862782287
0.8421052631578947,0.8225527862782287
0.8421052631578947,0.8225527862782287
0.8421052631578947,0.8225527862782287
0.8421052631578947,0.8225527862782287
0.8421052631578947,0.8225527862782287
0.8421052631578947,0.8225527862782287
0.8421052631578947,0.8658450381876092
0.8421052631578947,0.8658450381876092
0.8421052631578947,0.8658450381876092
0.8421052631578947,0.8658450381876092
0.8421052631578947,0.8658450381876092
0.8421052631578947,0.8658450381876092
0.8421052631578947,0.8658450381876092
0.8421052631578947,0.8658450381876092
0.8947368421052632,0.5864496716983667
0.8947368421052632,0.5864496716983667
0.8947368421052632,0.5864496716983667
0.8947368421052632,0.5864496716983667
0.8947368421052632,0.5864496716983667
0.8947368421052632,0.5864496716983667
0.8947368421052632,0.5864496716983667
0.8947368421052632,0.5864496716983667
0.8947368421052632,0.6594051332493597
0.8947368421052632,0.6594051332493597
0.8947368421052632,0.6594051332493597
0.8947368421052632,0.6594051332493597
0.8947368421052632,0.6594051332493597
0.8947368421052632,0.6594051332493597
0.8947368421052632,0.6594051332493597
0.8947368421052632,0.6594051332493597
0.8947368421052632,0.7604203877045808
0.8947368421052632,0.7604203877045808
0.8947368421052632,0.7604203877045808
0.8947368421052632,0.7604203877045808
0.8947368421052632,0.7604203877045808
0.8947368421052632,0.7604203877045808
0.8947368421052632,0.7604203877045808
0.8947368421052632,0.7604203877045808
0.8947368421052632,0.7997040977705001
0.8947368421052632,0.7997040977705001
0.8947368421052632,0.7997040977705001
0.8947368421052632,0.7997040977705001
0.8947368421052632,0.7997040977705001
0.8947368421052632,0.7997040977705001
0.8947368421052632,0.7997040977705001
0.8947368421052632,0.7997040977705001
0.8947368421052632,0.8417937871268422
0.8947368421052632,0.8417937871268422
0.8947368421052632,0.8417937871268422
0.8947368421052632,0.8417937871268422
0.8947368421052632,0.8417937871268422
0.8947368421052632,0.8417937871268422
0.8947368421052632,0.8417937871268422
0.8947368421052632,0.8417937871268422
0.40331491712707185,0.7154584360824516
0.40331491712707185,0.7154584360824516
0.40331491712707185,0.7154584360824516
0.40331491712707185,0.7154584360824516
0.40331491712707185,0.7154584360824516
0.40331491712707185,0.7154584360824516
0.40331491712707185,0.7154584360824516
0.40331491712707185,0.7154584360824516
0.40331491712707185,0.7878394451802871
0.40331491712707185,0.7878394451802871
0.40331491712707185,0.7878394451802871
0.40331491712707185,0.7878394451802871
0.40331491712707185,0.7878394451802871
0.40331491712707185,0.7878394451802871
0.40331491712707185,0.7878394451802871
0.40331491712707185,0.7878394451802871
0.40331491712707185,0.8880593039311364
0.40331491712707185,0.8880593039311364
0.40331491712707185,0.8880593039311364
0.40331491712707185,0.8880593039311364
0.40331491712707185,0.8880593039311364
0.40331491712707185,0.8880593039311364
0.40331491712707185,0.8880593039311364
0.40331491712707185,0.8880593039311364
0.40331491712707185,0.9270336934453556
0.40331491712707185,0.9270336934453556
0.40331491712707185,0.9270336934453556
0.40331491712707185,0.9270336934453556
0.40331491712707185,0.9270336934453556
0.40331491712707185,0.9270336934453556
0.40331491712707185,0.9270336934453556
0.40331491712707185,0.9270336934453556
0.40331491712707185,0.9687919679248761
0.40331491712707185,0.9687919679248761
0.40331491712707185,0.9687919679248761
0.40331491712707185,0.9687919679248761
0.40331491712707185,0.9687919679248761
0.40331491712707185,0.9687919679248761
0.40331491712707185,0.9687919679248761
0.40331491712707185,0.9687919679248761
0.6187845303867403,0.6202267671158453
0.6187845303867403,0.6202267671158453
0.6187845303867403,0.6202267671158453
0.6187845303867403,0.6202267671158453
0.6187845303867403,0.6202267671158453
0.6187845303867403,0.6202267671158453
0.6187845303867403,0.6202267671158453
0.6187845303867403,0.6202267671158453
0.6187845303867403,0.6829734439446857
0.6187845303867403,0.6829734439446857
0.6187845303867403,0.6829734439446857
0.6187845303867403,0.6829734439446857
0.6187845303867403,0.6829734439446857
0.6187845303867403,0.6829734439446857
0.6187845303867403,0.6829734439446857
0.6187845303867403,0.6829734439446857
0.6187845303867403,0.7698534580153878
0.6187845303867403,0.7698534580153878
0.6187845303867403,0.7698534580153878
0.6187845303867403,0.7698534580153878
0.6187845303867403,0.7698534580153878
0.6187845303867403,0.7698534580153878
0.6187845303867403,0.7698534580153878
0.6187845303867403,0.7698534580153878
0.6187845303867403,0.8036401301539942
0.6187845303867403,0.8036401301539942
0.6187845303867403,0.8036401301539942
0.6187845303867403,0.8036401301539942
0.6187845303867403,0.8036401301539942
0.6187845303867403,0.8036401301539942
0.6187845303867403,0.8036401301539942
0.6187845303867403,0.8036401301539942
0.6187845303867403,0.8398401360167868
0.6187845303867403,0.8398401360167868
0.6187845303867403,0.8398401360167868
0.6187845303867403,0.8398401360167868
0.6187845303867403,0.8398401360167868
0.6187845303867403,0.8398401360167868
0.6187845303867403,0.8398401360167868
0.6187845303867403,0.8398401360167868
0.6574585635359116,0.6057548092164757
0.6574585635359116,0.6057548092164757
0.6574585635359116,0.6057548092164757
0.6574585635359116,0.6057548092164757
0.6574585635359116,0.6057548092164757
0.6574585635359116,0.6057548092164757
0.6574585635359116,0.6057548092164757
0.6574585635359116,0.6057548092164757
0.6574585635359116,0.6670373969193099
0.6574585635359116,0.6670373969193099
0.6574585635359116,0.6670373969193099
0.6574585635359116,0.6670373969193099
0.6574585635359116,0.6670373969193099
0.6574585635359116,0.6670373969193099
0.6574585635359116,0.6670373969193099
0.6574585635359116,0.6670373969193099
0.6574585635359116,0.7518902106616955
0.6574585635359116,0.7518902106616955
0.6574585635359116,0.7518902106616955
0.6574585635359116,0.7518902106616955
0.6574585635359116,0.7518902106616955
0.6574585635359116,0.7518902106616955
0.6574585635359116,0.7518902106616955
0.6574585635359116,0.7518902106616955
0.6574585635359116,0.7848885271170677
0.6574585635359116,0.7848885271170677
0.6574585635359116,0.7848885271170677
0.6574585635359116,0.7848885271170677
0.6574585635359116,0.7848885271170677
0.6574585635359116,0.7848885271170677
0.6574585635359116,0.7848885271170677
0.6574585635359116,0.7848885271170677
0.6574585635359116,0.8202438661763951
0.6574585635359116,0.8202438661763951
0.6574585635359116,0.8202438661763951
0.6574585635359116,0.8202438661763951
0.6574585635359116,0.8202438661763951
0.6574585635359116,0.8202438661763951
0.6574585635359116,0.8202438661763951
0.6574585635359116,0.8202438661763951
0.37244897959183676,0.7149927304191113
0.37244897959183676,0.7149927304191113
0.37244897959183676,0.7149927304191113
0.37244897959183676,0.7149927304191113
0.37244897959183676,0.7149927304191113
0.37244897959183676,0.7149927304191113
0.37244897959183676,0.7149927304191113
0.37244897959183676,0.7149927304191113
0.37244897959183676,0.7833376237679969
0.37244897959183676,0.7833376237679969
0.37244897959183676,0.7833376237679969
0.37244897959183676,0.7833376237679969
0.37244897959183676,0.7833376237679969
0.37244897959183676,0.7833376237679969
0.37244897959183676,0.7833376237679969
0.37244897959183676,0.7833376237679969
0.37244897959183676,0.8779690145587616
0.37244897959183676,0.8779690145587616
0.37244897959183676,0.8779690145587616
0.37244897959183676,0.8779690145587616
0.37244897959183676,0.8779690145587616
0.37244897959183676,0.8779690145587616
0.37244897959183676,0.8779690145587616
0.37244897959183676,0.8779690145587616
0.37244897959183676,0.9147701109773924
0.37244897959183676,0.9147701109773924
0.37244897959183676,0.9147701109773924
0.37244897959183676,0.9147701109773924
0.37244897959183676,0.9147701109773924
0.37244897959183676,0.9147701109773924
0.37244897959183676,0.9147701109773924
0.37244897959183676,0.9147701109773924
0.37244897959183676,0.9541998571402109
0.37244897959183676,0.9541998571402109
0.37244897959183676,0.9541998571402109
0.37244897959183676,0.9541998571402109
0.37244897959183676,0.9541998571402109
0.37244897959183676,0.9541998571402109
0.37244897959183676,0.9541998571402109
0.37244897959183676,0.9541998571402109
0.5714285714285714,0.6244579366322757
0.5714285714285714,0.6244579366322757
0.5714285714285714,0.6244579366322757
0.5714285714285714,0.6244579366322757
0.5714285714285714,0.6244579366322757
0.5714285714285714,0.6244579366322757
0.5714285714285714,0.6244579366322757
0.5714285714285714,0.6244579366322757
0.5714285714285714,0.6841487688103608
0.5714285714285714,0.6841487688103608
0.5714285714285714,0.6841487688103608
0.5714285714285714,0.6841487688103608
0.5714285714285714,0.6841487688103608
0.5714285714285714,0.6841487688103608
0.5714285714285714,0.6841487688103608
0.5714285714285714,0.6841487688103608
0.5714285714285714,0.7667976133646326
0.5714285714285714,0.7667976133646326
0.5714285714285714,0.7667976133646326
0.5714285714285714,0.7667976133646326
0.5714285714285714,0.7667976133646326
0.5714285714285714,0.7667976133646326
0.5714285714285714,0.7667976133646326
0.5714285714285714,0.7667976133646326
0.5714285714285714,0.7989388306912939
0.5714285714285714,0.7989388306912939
0.5714285714285714,0.7989388306912939
0.5714285714285714,0.7989388306912939
0.5714285714285714,0.7989388306912939
0.5714285714285714,0.7989388306912939
0.5714285714285714,0.7989388306912939
0.5714285714285714,0.7989388306912939
0.5714285714285714,0.8333758492555737
0.5714285714285714,0.8333758492555737
0.5714285714285714,0.8333758492555737
0.5714285714285714,0.8333758492555737
0.5714285714285714,0.8333758492555737
0.5714285714285714,0.8333758492555737
0.5714285714285714,0.8333758492555737
0.5714285714285714,0.8333758492555737
0.6071428571428571,0.6105810935960029
0.6071428571428571,0.6105810935960029
0.6071428571428571,0.6105810935960029
0.6071428571428571,0.6105810935960029
0.6071428571428571,0.6105810935960029
0.6071428571428571,0.6105810935960029
0.6071428571428571,0.6105810935960029
0.6071428571428571,0.6105810935960029
0.6071428571428571,0.6689454628367973
0.6071428571428571,0.6689454628367973
0.6071428571428571,0.6689454628367973
0.6071428571428571,0.6689454628367973
0.6071428571428571,0.6689454628367973
0.6071428571428571,0.6689454628367973
0.6071428571428571,0.6689454628367973
0.6071428571428571,0.6689454628367973
0.6071428571428571,0.7497576664009742
0.6071428571428571,0.7497576664009742
0.6071428571428571,0.7497576664009742
0.6071428571428571,0.7497576664009742
0.6071428571428571,0.7497576664009742
0.6071428571428571,0.7497576664009742
0.6071428571428571,0.7497576664009742
0.6071428571428571,0.7497576664009742
0.6071428571428571,0.7811846344537097
0.6071428571428571,0.7811846344537097
0.6071428571428571,0.7811846344537097
0.6071428571428571,0.7811846344537097
0.6071428571428571,0.7811846344537097
0.6071428571428571,0.7811846344537097
0.6071428571428571,0.7811846344537097
0.6071428571428571,0.7811846344537097
0.6071428571428571,0.8148563859387833
0.6071428571428571,0.8148563859387833
0.6071428571428571,0.8148563859387833
0.6071428571428571,0.8148563859387833
0.6071428571428571,0.8148563859387833
0.6071428571428571,0.8148563859387833
0.6071428571428571,0.8148563859387833
0.6071428571428571,0.8148563859387833
0.3318181818181818,0.714346782359106
0.3318181818181818,0.714346782359106
0.3318181818181818,0.714346782359106
0.3318181818181818,0.714346782359106
0.3318181818181818,0.714346782359106
0.3318181818181818,0.714346782359106
0.3318181818181818,0.714346782359106
0.3318181818181818,0.714346782359106
0.3318181818181818,0.7770934591879464
0.3318181818181818,0.7770934591879464
0.3318181818181818,0.7770934591879464
0.3318181818181818,0.7770934591879464
0.3318181818181818,0.7770934591879464
0.3318181818181818,0.7770934591879464
0.3318181818181818,0.7770934591879464
0.3318181818181818,0.7770934591879464
0.3318181818181818,0.8639734732586484
0.3318181818181818,0.8639734732586484
0.3318181818181818,0.8639734732586484
0.3318181818181818,0.8639734732586484
0.3318181818181818,0.8639734732586484
0.3318181818181818,0.8639734732586484
0.3318181818181818,0.8639734732586484
0.3318181818181818,0.8639734732586484
0.3318181818181818,0.8977601453972548
0.3318181818181818,0.8977601453972548
0.3318181818181818,0.8977601453972548
0.3318181818181818,0.8977601453972548
0.3318181818181818,0.8977601453972548
0.3318181818181818,0.8977601453972548
0.3318181818181818,0.8977601453972548
0.3318181818181818,0.8977601453972548
0.3318181818181818,0.9339601512600473
0.3318181818181818,0.9339601512600473
0.3318181818181818,0.9339601512600473
0.3318181818181818,0.9339601512600473
0.3318181818181818,0.9339601512600473
0.3318181818181818,0.9339601512600473
0.3318181818181818,0.9339601512600473
0.3318181818181818,0.9339601512600473
0.509090909090909,0.6304325519012591
0.509090909090909,0.6304325519012591
0.509090909090909,0.6304325519012591
0.509090909090909,0.6304325519012591
0.509090909090909,0.6304325519012591
0.509090909090909,0.6304325519012591
0.509090909090909,0.6304325519012591
0.509090909090909,0.6304325519012591
0.509090909090909,0.6858083841628563
0.509090909090909,0.6858083841628563
0.509090909090909,0.6858083841628563
0.509090909090909,0.6858083841628563
0.509090909090909,0.6858083841628563
0.509090909090909,0.6858083841628563
0.509090909090909,0.6858083841628563
0.509090909090909,0.6858083841628563
0.509090909090909,0.7624826134481446
0.509090909090909,0.7624826134481446
0.509090909090909,0.7624826134481446
0.509090909090909,0.7624826134481446
0.509090909090909,0.7624826134481446
0.509090909090909,0.7624826134481446
0.509090909090909,0.7624826134481446
0.509090909090909,0.7624826134481446
0.509090909090909,0.7923003692813122
0.509090909090909,0.7923003692813122
0.509090909090909,0.7923003692813122
0.509090909090909,0.7923003692813122
0.509090909090909,0.7923003692813122
0.509090909090909,0.7923003692813122
0.509090909090909,0.7923003692813122
0.509090909090909,0.7923003692813122
0.509090909090909,0.824247964816849
0.509090909090909,0.824247964816849
0.509090909090909,0.824247964816849
0.509090909090909,0.824247964816849
0.509090909090909,0.824247964816849
0.509090909090909,0.824247964816849
0.509090909090909,0.824247964816849
0.509090909090909,0.824247964816849
0.5409090909090908,0.6174147705935636
0.5409090909090908,0.6174147705935636
0.5409090909090908,0.6174147705935636
0.5409090909090908,0.6174147705935636
0.5409090909090908,0.6174147705935636
0.5409090909090908,0.6174147705935636
0.5409090909090908,0.6174147705935636
0.5409090909090908,0.6174147705935636
0.5409090909090908,0.6716471490916469
0.5409090909090908,0.6716471490916469
0.5409090909090908,0.6716471490916469
0.5409090909090908,0.6716471490916469
0.5409090909090908,0.6716471490916469
0.5409090909090908,0.6716471490916469
0.5409090909090908,0.6716471490916469
0.5409090909090908,0.6716471490916469
0.5409090909090908,0.7467381347043777
0.5409090909090908,0.7467381347043777
0.5409090909090908,0.7467381347043777
0.5409090909090908,0.7467381347043777
0.5409090909090908,0.7467381347043777
0.5409090909090908,0.7467381347043777
0.5409090909090908,0.7467381347043777
0.5409090909090908,0.7467381347043777
0.5409090909090908,0.775940184664884
0.5409090909090908,0.775940184664884
0.5409090909090908,0.775940184664884
0.5409090909090908,0.775940184664884
0.5409090909090908,0.775940184664884
0.5409090909090908,0.775940184664884
0.5409090909090908,0.775940184664884
0.5409090909090908,0.775940184664884
0.5409090909090908,0.8072280953368551
0.5409090909090908,0.8072280953368551
0.5409090909090908,0.8072280953368551
0.5409090909090908,0.8072280953368551
0.5409090909090908,0.8072280953368551
0.5409090909090908,0.8072280953368551
0.5409090909090908,0.8072280953368551
0.5409090909090908,0.8072280953368551
0.5488721804511278,0.7620276962301628
0.5488721804511278,0.7620276962301628
0.5488721804511278,0.7620276962301628
0.5488721804511278,0.7620276962301628
0.5488721804511278,0.7620276962301628
0.5488721804511278,0.7620276962301628
0.5488721804511278,0.7620276962301628
0.5488721804511278,0.7620276962301628
0.40331491712707185,0.8379493745557118
0.40331491712707185,0.8379493745557118
0.40331491712707185,0.8379493745557118
0.40331491712707185,0.8379493745557118
0.40331491712707185,0.8379493745557118
0.40331491712707185,0.8379493745557118
0.40331491712707185,0.8379493745557118
0.40331491712707185,0.8379493745557118
0.6187845303867403,0.8048467970160873
0.6187845303867403,0.8048467970160873
0.6187845303867403,0.8048467970160873
0.6187845303867403,0.8048467970160873
0.6187845303867403,0.8048467970160873
0.6187845303867403,0.8048467970160873
0.6187845303867403,0.8048467970160873
0.6187845303867403,0.8048467970160873
0.5714285714285714,0.6956277749984542
0.5714285714285714,0.6956277749984542
0.5714285714285714,0.6956277749984542
0.5714285714285714,0.6956277749984542
0.5714285714285714,0.6956277749984542
0.5714285714285714,0.6956277749984542
0.5714285714285714,0.6956277749984542
0.5714285714285714,0.6956277749984542
0.6071428571428571,0.7654711504273419
0.6071428571428571,0.7654711504273419
0.6071428571428571,0.7654711504273419
0.6071428571428571,0.7654711504273419
0.6071428571428571,0.7654711504273419
0.6071428571428571,0.7654711504273419
0.6071428571428571,0.7654711504273419
0.6071428571428571,0.7654711504273419
0.5409090909090908,0.7915841400008695
0.5409090909090908,0.7915841400008695
0.5409090909090908,0.7915841400008695
0.5409090909090908,0.7915841400008695
0.5409090909090908,0.7915841400008695
0.5409090909090908,0.7915841400008695
0.5409090909090908,0.7915841400008695
0.5409090909090908,0.7915841400008695
0.503448275862069,0.7168376084505825
0.503448275862069,0.7168376084505825
0.503448275862069,0.7168376084505825
0.503448275862069,0.7168376084505825
0.503448275862069,0.7168376084505825
0.503448275862069,0.7168376084505825
0.503448275862069,0.7168376084505825
0.503448275862069,0.7168376084505825
0.503448275862069,0.8011714447388864
0.503448275862069,0.8011714447388864
0.503448275862069,0.8011714447388864
0.503448275862069,0.8011714447388864
0.503448275862069,0.8011714447388864
0.503448275862069,0.8011714447388864
0.503448275862069,0.8011714447388864
0.503448275862069,0.8011714447388864
0.6062246278755075,0.6213246611436976
0.6062246278755075,0.6213246611436976
0.6062246278755075,0.6213246611436976
0.6062246278755075,0.6213246611436976
0.6062246278755075,0.6213246611436976
0.6062246278755075,0.6213246611436976
0.6062246278755075,0.6213246611436976
0.6062246278755075,0.6213246611436976
0.6062246278755075,0.683278414507978
0.6062246278755075,0.683278414507978
0.6062246278755075,0.683278414507978
0.6062246278755075,0.683278414507978
0.6062246278755075,0.683278414507978
0.6062246278755075,0.683278414507978
0.6062246278755075,0.683278414507978
0.6062246278755075,0.683278414507978
0.5891089108910891,0.6123853120556393
0.5891089108910891,0.6123853120556393
0.5891089108910891,0.6123853120556393
0.5891089108910891,0.6123853120556393
0.5891089108910891,0.6123853120556393
0.5891089108910891,0.6123853120556393
0.5891089108910891,0.6123853120556393
0.5891089108910891,0.6123853120556393
0.5891089108910891,0.669658758506886
0.5891089108910891,0.669658758506886
0.5891089108910891,0.669658758506886
0.5891089108910891,0.669658758506886
0.5891089108910891,0.669658758506886
0.5891089108910891,0.669658758506886
0.5891089108910891,0.669658758506886
0.5891089108910891,0.669658758506886
0.46496815286624205,0.9069413063044849
0.46496815286624205,0.9069413063044849
0.46496815286624205,0.9069413063044849
0.46496815286624205,0.9069413063044849
0.46496815286624205,0.9069413063044849
0.46496815286624205,0.9069413063044849
0.46496815286624205,0.9069413063044849
0.46496815286624205,0.9069413063044849
0.4907563025210084,0.9590185544164787
0.4907563025210084,0.9590185544164787
0.4907563025210084,0.9590185544164787
0.4907563025210084,0.9590185544164787
0.4907563025210084,0.9590185544164787
0.4907563025210084,0.9590185544164787
0.4907563025210084,0.9590185544164787
0.4907563025210084,0.9590185544164787
0.5649432534678437,0.766364722559151
0.5649432534678437,0.766364722559151
0.5649432534678437,0.766364722559151
0.5649432534678437,0.766364722559151
0.5649432534678437,0.766364722559151
0.5649432534678437,0.766364722559151
0.5649432534678437,0.766364722559151
0.5649432534678437,0.766364722559151
0.5659928656361474,0.8101929634096433
0.5659928656361474,0.8101929634096433
0.5659928656361474,0.8101929634096433
0.5659928656361474,0.8101929634096433
0.5659928656361474,0.8101929634096433
0.5659928656361474,0.8101929634096433
0.5659928656361474,0.8101929634096433
0.5659928656361474,0.8101929634096433
0.6520547945205479,0.7516674075299783
0.6520547945205479,0.7516674075299783
0.6520547945205479,0.7516674075299783
0.6520547945205479,0.7516674075299783
0.6520547945205479,0.7516674075299783
0.6520547945205479,0.7516674075299783
0.6520547945205479,0.7516674075299783
0.6520547945205479,0.7516674075299783
0.5384615384615384,0.8286407592029853
0.5384615384615384,0.8286407592029853
0.5384615384615384,0.8286407592029853
0.5384615384615384,0.8286407592029853
0.5384615384615384,0.8286407592029853
0.5384615384615384,0.8286407592029853
0.5384615384615384,0.8286407592029853
0.5384615384615384,0.8286407592029853
0.7689822294022617,0.7923470506994464
0.7689822294022617,0.7923470506994464
0.7689822294022617,0.7923470506994464
0.7689822294022617,0.7923470506994464
0.7689822294022617,0.7923470506994464
0.7689822294022617,0.7923470506994464
0.7689822294022617,0.7923470506994464
0.7689822294022617,0.7923470506994464
0.5586034912718204,0.7976164491784256
0.5586034912718204,0.7976164491784256
0.5586034912718204,0.7976164491784256
0.5586034912718204,0.7976164491784256
0.5586034912718204,0.7976164491784256
0.5586034912718204,0.7976164491784256
0.5586034912718204,0.7976164491784256
0.5586034912718204,0.7976164491784256
