,photo_A1,photo_A2,photo_B,photo_X1,photo_X2,photo_X3,photo_X4
426,0.30728492,0.30728492,0.15193579,0.2112751,0.2112751,0.2112751,0.2112751
427,0.30728492,0.30728492,0.15193579,0.2112751,0.2112751,0.2112751,0.2112751
428,0.30728492,0.30728492,0.15193579,0.2112751,0.2112751,0.2112751,0.2112751
429,0.30728492,0.30728492,0.15193579,0.2112751,0.2112751,0.2112751,0.2112751
430,0.30728492,0.30728492,0.15193579,0.2112751,0.2112751,0.2112751,0.2112751
431,0.30728492,0.30728492,0.15193579,0.2112751,0.2112751,0.2112751,0.2112751
432,0.32346746,0.32346746,0.15193579,0.2112751,0.2112751,0.2112751,0.2112751
433,0.32346746,0.32346746,0.15193579,0.2112751,0.2112751,0.2112751,0.2112751
434,0.32346746,0.32346746,0.15193579,0.2112751,0.2112751,0.2112751,0.2112751
435,0.32346746,0.32346746,0.15193579,0.2112751,0.2112751,0.2112751,0.2112751
436,0.32346746,0.32346746,0.15193579,0.2112751,0.2112751,0.2112751,0.2112751
437,0.32346746,0.32346746,0.15193579,0.2112751,0.2112751,0.2112751,0.2112751
438,0.32346746,0.32346746,0.15193579,0.2112751,0.2112751,0.2112751,0.2112751
439,0.32346746,0.32346746,0.15193579,0.2112751,0.2112751,0.2112751,0.2112751
440,0.21369803,0.21369803,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751
441,0.21369803,0.21369803,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751
442,0.21369803,0.21369803,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751
443,0.21369803,0.21369803,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751
444,0.21369803,0.21369803,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751
445,0.21369803,0.21369803,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751
446,0.21369803,0.21369803,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751
447,0.21369803,0.21369803,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751
448,0.24808288,0.24808288,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751
449,0.24808288,0.24808288,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751
450,0.24808288,0.24808288,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751
451,0.24808288,0.24808288,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751
452,0.24808288,0.24808288,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751
453,0.24808288,0.24808288,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751
454,0.24808288,0.24808288,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751
455,0.24808288,0.24808288,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751
456,0.24078286,0.24078286,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751
457,0.24078286,0.24078286,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751
458,0.24078286,0.24078286,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751
459,0.24078286,0.24078286,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751
460,0.24078286,0.24078286,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751
461,0.24078286,0.24078286,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751
462,0.24078286,0.24078286,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751
463,0.24078286,0.24078286,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751
464,0.30728492,0.30728492,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751
465,0.30728492,0.30728492,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751
466,0.30728492,0.30728492,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751
467,0.30728492,0.30728492,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751
468,0.30728492,0.30728492,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751
469,0.30728492,0.30728492,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751
470,0.30728492,0.30728492,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751
471,0.30728492,0.30728492,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751
472,0.32346746,0.32346746,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751
473,0.32346746,0.32346746,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751
474,0.32346746,0.32346746,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751
475,0.32346746,0.32346746,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751
476,0.32346746,0.32346746,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751
477,0.32346746,0.32346746,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751
478,0.32346746,0.32346746,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751
479,0.32346746,0.32346746,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751
480,0.21369803,0.24808288,0.2188383,0.2255989,0.2255989,0.2255989,0.2255989
481,0.21369803,0.24808288,0.2188383,0.2255989,0.2255989,0.2255989,0.2255989
482,0.21369803,0.24808288,0.2188383,0.2255989,0.2255989,0.2255989,0.2255989
483,0.21369803,0.24808288,0.2188383,0.2255989,0.2255989,0.2255989,0.2255989
484,0.21369803,0.24808288,0.2188383,0.2255989,0.2255989,0.2255989,0.2255989
485,0.21369803,0.24808288,0.2188383,0.2255989,0.2255989,0.2255989,0.2255989
486,0.21369803,0.24808288,0.2188383,0.2255989,0.2255989,0.2255989,0.2255989
487,0.21369803,0.24808288,0.2188383,0.2255989,0.2255989,0.2255989,0.2255989
488,0.24808288,0.24078286,0.2188383,0.14601703,0.14601703,0.14601703,0.14601703
489,0.24808288,0.24078286,0.2188383,0.14601703,0.14601703,0.14601703,0.14601703
490,0.24808288,0.24078286,0.2188383,0.14601703,0.14601703,0.14601703,0.14601703
491,0.24808288,0.24078286,0.2188383,0.14601703,0.14601703,0.14601703,0.14601703
492,0.24808288,0.24078286,0.2188383,0.14601703,0.14601703,0.14601703,0.14601703
493,0.24808288,0.24078286,0.2188383,0.14601703,0.14601703,0.14601703,0.14601703
494,0.24808288,0.24078286,0.2188383,0.14601703,0.14601703,0.14601703,0.14601703
495,0.24808288,0.24078286,0.2188383,0.14601703,0.14601703,0.14601703,0.14601703
496,0.24078286,0.32346746,0.15193579,0.14601703,0.14601703,0.14601703,0.14601703
497,0.24078286,0.32346746,0.15193579,0.14601703,0.14601703,0.14601703,0.14601703
498,0.24078286,0.32346746,0.15193579,0.14601703,0.14601703,0.14601703,0.14601703
499,0.24078286,0.32346746,0.15193579,0.14601703,0.14601703,0.14601703,0.14601703
500,0.24078286,0.32346746,0.15193579,0.14601703,0.14601703,0.14601703,0.14601703
501,0.24078286,0.32346746,0.15193579,0.14601703,0.14601703,0.14601703,0.14601703
502,0.24078286,0.32346746,0.15193579,0.14601703,0.14601703,0.14601703,0.14601703
503,0.24078286,0.32346746,0.15193579,0.14601703,0.14601703,0.14601703,0.14601703
504,0.21369803,0.24078286,0.15193579,0.1841114,0.1841114,0.1841114,0.1841114
505,0.21369803,0.24078286,0.15193579,0.1841114,0.1841114,0.1841114,0.1841114
506,0.21369803,0.24078286,0.15193579,0.1841114,0.1841114,0.1841114,0.1841114
507,0.21369803,0.24078286,0.15193579,0.1841114,0.1841114,0.1841114,0.1841114
508,0.21369803,0.24078286,0.15193579,0.1841114,0.1841114,0.1841114,0.1841114
509,0.21369803,0.24078286,0.15193579,0.1841114,0.1841114,0.1841114,0.1841114
510,0.21369803,0.24078286,0.15193579,0.1841114,0.1841114,0.1841114,0.1841114
511,0.21369803,0.24078286,0.15193579,0.1841114,0.1841114,0.1841114,0.1841114
512,0.24078286,0.30728492,0.14878257,0.1841114,0.1841114,0.1841114,0.1841114
513,0.24078286,0.30728492,0.14878257,0.1841114,0.1841114,0.1841114,0.1841114
514,0.24078286,0.30728492,0.14878257,0.1841114,0.1841114,0.1841114,0.1841114
515,0.24078286,0.30728492,0.14878257,0.1841114,0.1841114,0.1841114,0.1841114
516,0.24078286,0.30728492,0.14878257,0.1841114,0.1841114,0.1841114,0.1841114
517,0.24078286,0.30728492,0.14878257,0.1841114,0.1841114,0.1841114,0.1841114
518,0.24078286,0.30728492,0.14878257,0.1841114,0.1841114,0.1841114,0.1841114
519,0.24078286,0.30728492,0.14878257,0.1841114,0.1841114,0.1841114,0.1841114
520,0.30728492,0.32346746,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751
521,0.30728492,0.32346746,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751
522,0.30728492,0.32346746,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751
523,0.30728492,0.32346746,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751
524,0.30728492,0.32346746,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751
525,0.30728492,0.32346746,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751
526,0.30728492,0.32346746,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751
527,0.30728492,0.32346746,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751
528,0.21369803,0.21369803,0.2188383,0.2255989,0.2255989,0.2255989,0.14601703
529,0.21369803,0.21369803,0.2188383,0.2255989,0.2255989,0.2255989,0.14601703
530,0.21369803,0.21369803,0.2188383,0.2255989,0.2255989,0.2255989,0.14601703
531,0.21369803,0.21369803,0.2188383,0.2255989,0.2255989,0.2255989,0.14601703
532,0.21369803,0.21369803,0.2188383,0.2255989,0.2255989,0.2255989,0.14601703
533,0.21369803,0.21369803,0.2188383,0.2255989,0.2255989,0.2255989,0.14601703
534,0.21369803,0.21369803,0.2188383,0.2255989,0.2255989,0.2255989,0.14601703
535,0.21369803,0.21369803,0.2188383,0.2255989,0.2255989,0.2255989,0.14601703
536,0.24808288,0.24808288,0.2188383,0.2255989,0.2255989,0.2255989,0.14601703
537,0.24808288,0.24808288,0.2188383,0.2255989,0.2255989,0.2255989,0.14601703
538,0.24808288,0.24808288,0.2188383,0.2255989,0.2255989,0.2255989,0.14601703
539,0.24808288,0.24808288,0.2188383,0.2255989,0.2255989,0.2255989,0.14601703
540,0.24808288,0.24808288,0.2188383,0.2255989,0.2255989,0.2255989,0.14601703
541,0.24808288,0.24808288,0.2188383,0.2255989,0.2255989,0.2255989,0.14601703
542,0.24808288,0.24808288,0.2188383,0.2255989,0.2255989,0.2255989,0.14601703
543,0.24808288,0.24808288,0.2188383,0.2255989,0.2255989,0.2255989,0.14601703
544,0.21369803,0.21369803,0.15193579,0.14601703,0.14601703,0.14601703,0.1841114
545,0.21369803,0.21369803,0.15193579,0.14601703,0.14601703,0.14601703,0.1841114
546,0.21369803,0.21369803,0.15193579,0.14601703,0.14601703,0.14601703,0.1841114
547,0.21369803,0.21369803,0.15193579,0.14601703,0.14601703,0.14601703,0.1841114
548,0.21369803,0.21369803,0.15193579,0.14601703,0.14601703,0.14601703,0.1841114
549,0.21369803,0.21369803,0.15193579,0.14601703,0.14601703,0.14601703,0.1841114
550,0.21369803,0.21369803,0.15193579,0.14601703,0.14601703,0.14601703,0.1841114
551,0.21369803,0.21369803,0.15193579,0.14601703,0.14601703,0.14601703,0.1841114
552,0.24808288,0.24808288,0.15193579,0.14601703,0.14601703,0.14601703,0.1841114
553,0.24808288,0.24808288,0.15193579,0.14601703,0.14601703,0.14601703,0.1841114
554,0.24808288,0.24808288,0.15193579,0.14601703,0.14601703,0.14601703,0.1841114
555,0.24808288,0.24808288,0.15193579,0.14601703,0.14601703,0.14601703,0.1841114
556,0.24808288,0.24808288,0.15193579,0.14601703,0.14601703,0.14601703,0.1841114
557,0.24808288,0.24808288,0.15193579,0.14601703,0.14601703,0.14601703,0.1841114
558,0.24808288,0.24808288,0.15193579,0.14601703,0.14601703,0.14601703,0.1841114
559,0.24808288,0.24808288,0.15193579,0.14601703,0.14601703,0.14601703,0.1841114
560,0.21369803,0.21369803,0.14878257,0.1841114,0.1841114,0.1841114,0.2112751
561,0.21369803,0.21369803,0.14878257,0.1841114,0.1841114,0.1841114,0.2112751
562,0.21369803,0.21369803,0.14878257,0.1841114,0.1841114,0.1841114,0.2112751
563,0.21369803,0.21369803,0.14878257,0.1841114,0.1841114,0.1841114,0.2112751
564,0.21369803,0.21369803,0.14878257,0.1841114,0.1841114,0.1841114,0.2112751
565,0.21369803,0.21369803,0.14878257,0.1841114,0.1841114,0.1841114,0.2112751
566,0.21369803,0.21369803,0.14878257,0.1841114,0.1841114,0.1841114,0.2112751
567,0.21369803,0.21369803,0.14878257,0.1841114,0.1841114,0.1841114,0.2112751
568,0.24808288,0.24808288,0.14878257,0.1841114,0.1841114,0.1841114,0.2112751
569,0.24808288,0.24808288,0.14878257,0.1841114,0.1841114,0.1841114,0.2112751
570,0.24808288,0.24808288,0.14878257,0.1841114,0.1841114,0.1841114,0.2112751
571,0.24808288,0.24808288,0.14878257,0.1841114,0.1841114,0.1841114,0.2112751
572,0.24808288,0.24808288,0.14878257,0.1841114,0.1841114,0.1841114,0.2112751
573,0.24808288,0.24808288,0.14878257,0.1841114,0.1841114,0.1841114,0.2112751
574,0.24808288,0.24808288,0.14878257,0.1841114,0.1841114,0.1841114,0.2112751
575,0.24808288,0.24808288,0.14878257,0.1841114,0.1841114,0.1841114,0.2112751
576,0.24078286,0.24078286,0.2188383,0.2255989,0.2255989,0.14601703,0.14601703
577,0.24078286,0.24078286,0.2188383,0.2255989,0.2255989,0.14601703,0.14601703
578,0.24078286,0.24078286,0.2188383,0.2255989,0.2255989,0.14601703,0.14601703
579,0.24078286,0.24078286,0.2188383,0.2255989,0.2255989,0.14601703,0.14601703
580,0.24078286,0.24078286,0.2188383,0.2255989,0.2255989,0.14601703,0.14601703
581,0.24078286,0.24078286,0.2188383,0.2255989,0.2255989,0.14601703,0.14601703
582,0.24078286,0.24078286,0.2188383,0.2255989,0.2255989,0.14601703,0.14601703
583,0.24078286,0.24078286,0.2188383,0.2255989,0.2255989,0.14601703,0.14601703
584,0.30728492,0.30728492,0.2188383,0.2255989,0.2255989,0.2255989,0.1841114
585,0.30728492,0.30728492,0.2188383,0.2255989,0.2255989,0.2255989,0.1841114
586,0.30728492,0.30728492,0.2188383,0.2255989,0.2255989,0.2255989,0.1841114
587,0.30728492,0.30728492,0.2188383,0.2255989,0.2255989,0.2255989,0.1841114
588,0.30728492,0.30728492,0.2188383,0.2255989,0.2255989,0.2255989,0.1841114
589,0.30728492,0.30728492,0.2188383,0.2255989,0.2255989,0.2255989,0.1841114
590,0.30728492,0.30728492,0.2188383,0.2255989,0.2255989,0.2255989,0.1841114
591,0.30728492,0.30728492,0.2188383,0.2255989,0.2255989,0.2255989,0.1841114
592,0.24078286,0.24078286,0.15193579,0.1841114,0.1841114,0.2112751,0.14601703
593,0.24078286,0.24078286,0.15193579,0.1841114,0.1841114,0.2112751,0.14601703
594,0.24078286,0.24078286,0.15193579,0.1841114,0.1841114,0.2112751,0.14601703
595,0.24078286,0.24078286,0.15193579,0.1841114,0.1841114,0.2112751,0.14601703
596,0.24078286,0.24078286,0.15193579,0.1841114,0.1841114,0.2112751,0.14601703
597,0.24078286,0.24078286,0.15193579,0.1841114,0.1841114,0.2112751,0.14601703
598,0.24078286,0.24078286,0.15193579,0.1841114,0.1841114,0.2112751,0.14601703
599,0.24078286,0.24078286,0.15193579,0.1841114,0.1841114,0.2112751,0.14601703
600,0.32346746,0.32346746,0.14878257,0.2112751,0.2112751,0.2112751,0.14601703
601,0.32346746,0.32346746,0.14878257,0.2112751,0.2112751,0.2112751,0.14601703
602,0.32346746,0.32346746,0.14878257,0.2112751,0.2112751,0.2112751,0.14601703
603,0.32346746,0.32346746,0.14878257,0.2112751,0.2112751,0.2112751,0.14601703
604,0.32346746,0.32346746,0.14878257,0.2112751,0.2112751,0.2112751,0.14601703
605,0.32346746,0.32346746,0.14878257,0.2112751,0.2112751,0.2112751,0.14601703
606,0.32346746,0.32346746,0.14878257,0.2112751,0.2112751,0.2112751,0.14601703
607,0.32346746,0.32346746,0.14878257,0.2112751,0.2112751,0.2112751,0.14601703
608,0.24078286,0.24078286,0.14878257,0.2255989,0.14601703,0.1841114,0.2112751
609,0.24078286,0.24078286,0.14878257,0.2255989,0.14601703,0.1841114,0.2112751
610,0.24078286,0.24078286,0.14878257,0.2255989,0.14601703,0.1841114,0.2112751
611,0.24078286,0.24078286,0.14878257,0.2255989,0.14601703,0.1841114,0.2112751
612,0.24078286,0.24078286,0.14878257,0.2255989,0.14601703,0.1841114,0.2112751
613,0.24078286,0.24078286,0.14878257,0.2255989,0.14601703,0.1841114,0.2112751
614,0.24078286,0.24078286,0.14878257,0.2255989,0.14601703,0.1841114,0.2112751
615,0.24078286,0.24078286,0.14878257,0.2255989,0.14601703,0.1841114,0.2112751
616,0.32346746,0.32346746,0.15193579,0.1841114,0.1841114,0.2112751,0.2112751
617,0.32346746,0.32346746,0.15193579,0.1841114,0.1841114,0.2112751,0.2112751
618,0.32346746,0.32346746,0.15193579,0.1841114,0.1841114,0.2112751,0.2112751
619,0.32346746,0.32346746,0.15193579,0.1841114,0.1841114,0.2112751,0.2112751
620,0.32346746,0.32346746,0.15193579,0.1841114,0.1841114,0.2112751,0.2112751
621,0.32346746,0.32346746,0.15193579,0.1841114,0.1841114,0.2112751,0.2112751
622,0.32346746,0.32346746,0.15193579,0.1841114,0.1841114,0.2112751,0.2112751
623,0.32346746,0.32346746,0.15193579,0.1841114,0.1841114,0.2112751,0.2112751
624,0.30728492,0.30728492,0.14878257,0.2255989,0.2255989,0.2255989,0.2112751
625,0.30728492,0.30728492,0.14878257,0.2255989,0.2255989,0.2255989,0.2112751
626,0.30728492,0.30728492,0.14878257,0.2255989,0.2255989,0.2255989,0.2112751
627,0.30728492,0.30728492,0.14878257,0.2255989,0.2255989,0.2255989,0.2112751
628,0.30728492,0.30728492,0.14878257,0.2255989,0.2255989,0.2255989,0.2112751
629,0.30728492,0.30728492,0.14878257,0.2255989,0.2255989,0.2255989,0.2112751
630,0.30728492,0.30728492,0.14878257,0.2255989,0.2255989,0.2255989,0.2112751
631,0.30728492,0.30728492,0.14878257,0.2255989,0.2255989,0.2255989,0.2112751
632,0.30728492,0.30728492,0.15193579,0.14601703,0.14601703,0.2112751,0.2112751
633,0.30728492,0.30728492,0.15193579,0.14601703,0.14601703,0.2112751,0.2112751
634,0.30728492,0.30728492,0.15193579,0.14601703,0.14601703,0.2112751,0.2112751
635,0.30728492,0.30728492,0.15193579,0.14601703,0.14601703,0.2112751,0.2112751
636,0.30728492,0.30728492,0.15193579,0.14601703,0.14601703,0.2112751,0.2112751
637,0.30728492,0.30728492,0.15193579,0.14601703,0.14601703,0.2112751,0.2112751
638,0.30728492,0.30728492,0.15193579,0.14601703,0.14601703,0.2112751,0.2112751
639,0.30728492,0.30728492,0.15193579,0.14601703,0.14601703,0.2112751,0.2112751
