,adsorption_A1,adsorption_A2,adsorption_B,adsorption_X1,adsorption_X2,adsorption_X3,adsorption_X4
426,0.121317625,0.121317625,0.16268677,0.14312062,0.14312062,0.14312062,0.14312062
427,0.121317625,0.121317625,0.16268677,0.14312062,0.14312062,0.14312062,0.14312062
428,0.121317625,0.121317625,0.16268677,0.14312062,0.14312062,0.14312062,0.14312062
429,0.121317625,0.121317625,0.16268677,0.14312062,0.14312062,0.14312062,0.14312062
430,0.121317625,0.121317625,0.16268677,0.14312062,0.14312062,0.14312062,0.14312062
431,0.121317625,0.121317625,0.16268677,0.14312062,0.14312062,0.14312062,0.14312062
432,0.30875275,0.30875275,0.16268677,0.14312062,0.14312062,0.14312062,0.14312062
433,0.30875275,0.30875275,0.16268677,0.14312062,0.14312062,0.14312062,0.14312062
434,0.30875275,0.30875275,0.16268677,0.14312062,0.14312062,0.14312062,0.14312062
435,0.30875275,0.30875275,0.16268677,0.14312062,0.14312062,0.14312062,0.14312062
436,0.30875275,0.30875275,0.16268677,0.14312062,0.14312062,0.14312062,0.14312062
437,0.30875275,0.30875275,0.16268677,0.14312062,0.14312062,0.14312062,0.14312062
438,0.30875275,0.30875275,0.16268677,0.14312062,0.14312062,0.14312062,0.14312062
439,0.30875275,0.30875275,0.16268677,0.14312062,0.14312062,0.14312062,0.14312062
440,0.19800851,0.19800851,0.28674075,0.14312062,0.14312062,0.14312062,0.14312062
441,0.19800851,0.19800851,0.28674075,0.14312062,0.14312062,0.14312062,0.14312062
442,0.19800851,0.19800851,0.28674075,0.14312062,0.14312062,0.14312062,0.14312062
443,0.19800851,0.19800851,0.28674075,0.14312062,0.14312062,0.14312062,0.14312062
444,0.19800851,0.19800851,0.28674075,0.14312062,0.14312062,0.14312062,0.14312062
445,0.19800851,0.19800851,0.28674075,0.14312062,0.14312062,0.14312062,0.14312062
446,0.19800851,0.19800851,0.28674075,0.14312062,0.14312062,0.14312062,0.14312062
447,0.19800851,0.19800851,0.28674075,0.14312062,0.14312062,0.14312062,0.14312062
448,0.2009516,0.2009516,0.28674075,0.14312062,0.14312062,0.14312062,0.14312062
449,0.2009516,0.2009516,0.28674075,0.14312062,0.14312062,0.14312062,0.14312062
450,0.2009516,0.2009516,0.28674075,0.14312062,0.14312062,0.14312062,0.14312062
451,0.2009516,0.2009516,0.28674075,0.14312062,0.14312062,0.14312062,0.14312062
452,0.2009516,0.2009516,0.28674075,0.14312062,0.14312062,0.14312062,0.14312062
453,0.2009516,0.2009516,0.28674075,0.14312062,0.14312062,0.14312062,0.14312062
454,0.2009516,0.2009516,0.28674075,0.14312062,0.14312062,0.14312062,0.14312062
455,0.2009516,0.2009516,0.28674075,0.14312062,0.14312062,0.14312062,0.14312062
456,0.28071553,0.28071553,0.28674075,0.14312062,0.14312062,0.14312062,0.14312062
457,0.28071553,0.28071553,0.28674075,0.14312062,0.14312062,0.14312062,0.14312062
458,0.28071553,0.28071553,0.28674075,0.14312062,0.14312062,0.14312062,0.14312062
459,0.28071553,0.28071553,0.28674075,0.14312062,0.14312062,0.14312062,0.14312062
460,0.28071553,0.28071553,0.28674075,0.14312062,0.14312062,0.14312062,0.14312062
461,0.28071553,0.28071553,0.28674075,0.14312062,0.14312062,0.14312062,0.14312062
462,0.28071553,0.28071553,0.28674075,0.14312062,0.14312062,0.14312062,0.14312062
463,0.28071553,0.28071553,0.28674075,0.14312062,0.14312062,0.14312062,0.14312062
464,0.121317625,0.121317625,0.28674075,0.14312062,0.14312062,0.14312062,0.14312062
465,0.121317625,0.121317625,0.28674075,0.14312062,0.14312062,0.14312062,0.14312062
466,0.121317625,0.121317625,0.28674075,0.14312062,0.14312062,0.14312062,0.14312062
467,0.121317625,0.121317625,0.28674075,0.14312062,0.14312062,0.14312062,0.14312062
468,0.121317625,0.121317625,0.28674075,0.14312062,0.14312062,0.14312062,0.14312062
469,0.121317625,0.121317625,0.28674075,0.14312062,0.14312062,0.14312062,0.14312062
470,0.121317625,0.121317625,0.28674075,0.14312062,0.14312062,0.14312062,0.14312062
471,0.121317625,0.121317625,0.28674075,0.14312062,0.14312062,0.14312062,0.14312062
472,0.30875275,0.30875275,0.28674075,0.14312062,0.14312062,0.14312062,0.14312062
473,0.30875275,0.30875275,0.28674075,0.14312062,0.14312062,0.14312062,0.14312062
474,0.30875275,0.30875275,0.28674075,0.14312062,0.14312062,0.14312062,0.14312062
475,0.30875275,0.30875275,0.28674075,0.14312062,0.14312062,0.14312062,0.14312062
476,0.30875275,0.30875275,0.28674075,0.14312062,0.14312062,0.14312062,0.14312062
477,0.30875275,0.30875275,0.28674075,0.14312062,0.14312062,0.14312062,0.14312062
478,0.30875275,0.30875275,0.28674075,0.14312062,0.14312062,0.14312062,0.14312062
479,0.30875275,0.30875275,0.28674075,0.14312062,0.14312062,0.14312062,0.14312062
480,0.19800851,0.2009516,0.12433383,0.17863989,0.17863989,0.17863989,0.17863989
481,0.19800851,0.2009516,0.12433383,0.17863989,0.17863989,0.17863989,0.17863989
482,0.19800851,0.2009516,0.12433383,0.17863989,0.17863989,0.17863989,0.17863989
483,0.19800851,0.2009516,0.12433383,0.17863989,0.17863989,0.17863989,0.17863989
484,0.19800851,0.2009516,0.12433383,0.17863989,0.17863989,0.17863989,0.17863989
485,0.19800851,0.2009516,0.12433383,0.17863989,0.17863989,0.17863989,0.17863989
486,0.19800851,0.2009516,0.12433383,0.17863989,0.17863989,0.17863989,0.17863989
487,0.19800851,0.2009516,0.12433383,0.17863989,0.17863989,0.17863989,0.17863989
488,0.2009516,0.28071553,0.12433383,0.24290189,0.24290189,0.24290189,0.24290189
489,0.2009516,0.28071553,0.12433383,0.24290189,0.24290189,0.24290189,0.24290189
490,0.2009516,0.28071553,0.12433383,0.24290189,0.24290189,0.24290189,0.24290189
491,0.2009516,0.28071553,0.12433383,0.24290189,0.24290189,0.24290189,0.24290189
492,0.2009516,0.28071553,0.12433383,0.24290189,0.24290189,0.24290189,0.24290189
493,0.2009516,0.28071553,0.12433383,0.24290189,0.24290189,0.24290189,0.24290189
494,0.2009516,0.28071553,0.12433383,0.24290189,0.24290189,0.24290189,0.24290189
495,0.2009516,0.28071553,0.12433383,0.24290189,0.24290189,0.24290189,0.24290189
496,0.28071553,0.30875275,0.16268677,0.24290189,0.24290189,0.24290189,0.24290189
497,0.28071553,0.30875275,0.16268677,0.24290189,0.24290189,0.24290189,0.24290189
498,0.28071553,0.30875275,0.16268677,0.24290189,0.24290189,0.24290189,0.24290189
499,0.28071553,0.30875275,0.16268677,0.24290189,0.24290189,0.24290189,0.24290189
500,0.28071553,0.30875275,0.16268677,0.24290189,0.24290189,0.24290189,0.24290189
501,0.28071553,0.30875275,0.16268677,0.24290189,0.24290189,0.24290189,0.24290189
502,0.28071553,0.30875275,0.16268677,0.24290189,0.24290189,0.24290189,0.24290189
503,0.28071553,0.30875275,0.16268677,0.24290189,0.24290189,0.24290189,0.24290189
504,0.19800851,0.28071553,0.16268677,0.12169163,0.12169163,0.12169163,0.12169163
505,0.19800851,0.28071553,0.16268677,0.12169163,0.12169163,0.12169163,0.12169163
506,0.19800851,0.28071553,0.16268677,0.12169163,0.12169163,0.12169163,0.12169163
507,0.19800851,0.28071553,0.16268677,0.12169163,0.12169163,0.12169163,0.12169163
508,0.19800851,0.28071553,0.16268677,0.12169163,0.12169163,0.12169163,0.12169163
509,0.19800851,0.28071553,0.16268677,0.12169163,0.12169163,0.12169163,0.12169163
510,0.19800851,0.28071553,0.16268677,0.12169163,0.12169163,0.12169163,0.12169163
511,0.19800851,0.28071553,0.16268677,0.12169163,0.12169163,0.12169163,0.12169163
512,0.28071553,0.121317625,0.28674075,0.12169163,0.12169163,0.12169163,0.12169163
513,0.28071553,0.121317625,0.28674075,0.12169163,0.12169163,0.12169163,0.12169163
514,0.28071553,0.121317625,0.28674075,0.12169163,0.12169163,0.12169163,0.12169163
515,0.28071553,0.121317625,0.28674075,0.12169163,0.12169163,0.12169163,0.12169163
516,0.28071553,0.121317625,0.28674075,0.12169163,0.12169163,0.12169163,0.12169163
517,0.28071553,0.121317625,0.28674075,0.12169163,0.12169163,0.12169163,0.12169163
518,0.28071553,0.121317625,0.28674075,0.12169163,0.12169163,0.12169163,0.12169163
519,0.28071553,0.121317625,0.28674075,0.12169163,0.12169163,0.12169163,0.12169163
520,0.121317625,0.30875275,0.28674075,0.14312062,0.14312062,0.14312062,0.14312062
521,0.121317625,0.30875275,0.28674075,0.14312062,0.14312062,0.14312062,0.14312062
522,0.121317625,0.30875275,0.28674075,0.14312062,0.14312062,0.14312062,0.14312062
523,0.121317625,0.30875275,0.28674075,0.14312062,0.14312062,0.14312062,0.14312062
524,0.121317625,0.30875275,0.28674075,0.14312062,0.14312062,0.14312062,0.14312062
525,0.121317625,0.30875275,0.28674075,0.14312062,0.14312062,0.14312062,0.14312062
526,0.121317625,0.30875275,0.28674075,0.14312062,0.14312062,0.14312062,0.14312062
527,0.121317625,0.30875275,0.28674075,0.14312062,0.14312062,0.14312062,0.14312062
528,0.19800851,0.19800851,0.12433383,0.17863989,0.17863989,0.17863989,0.24290189
529,0.19800851,0.19800851,0.12433383,0.17863989,0.17863989,0.17863989,0.24290189
530,0.19800851,0.19800851,0.12433383,0.17863989,0.17863989,0.17863989,0.24290189
531,0.19800851,0.19800851,0.12433383,0.17863989,0.17863989,0.17863989,0.24290189
532,0.19800851,0.19800851,0.12433383,0.17863989,0.17863989,0.17863989,0.24290189
533,0.19800851,0.19800851,0.12433383,0.17863989,0.17863989,0.17863989,0.24290189
534,0.19800851,0.19800851,0.12433383,0.17863989,0.17863989,0.17863989,0.24290189
535,0.19800851,0.19800851,0.12433383,0.17863989,0.17863989,0.17863989,0.24290189
536,0.2009516,0.2009516,0.12433383,0.17863989,0.17863989,0.17863989,0.24290189
537,0.2009516,0.2009516,0.12433383,0.17863989,0.17863989,0.17863989,0.24290189
538,0.2009516,0.2009516,0.12433383,0.17863989,0.17863989,0.17863989,0.24290189
539,0.2009516,0.2009516,0.12433383,0.17863989,0.17863989,0.17863989,0.24290189
540,0.2009516,0.2009516,0.12433383,0.17863989,0.17863989,0.17863989,0.24290189
541,0.2009516,0.2009516,0.12433383,0.17863989,0.17863989,0.17863989,0.24290189
542,0.2009516,0.2009516,0.12433383,0.17863989,0.17863989,0.17863989,0.24290189
543,0.2009516,0.2009516,0.12433383,0.17863989,0.17863989,0.17863989,0.24290189
544,0.19800851,0.19800851,0.16268677,0.24290189,0.24290189,0.24290189,0.12169163
545,0.19800851,0.19800851,0.16268677,0.24290189,0.24290189,0.24290189,0.12169163
546,0.19800851,0.19800851,0.16268677,0.24290189,0.24290189,0.24290189,0.12169163
547,0.19800851,0.19800851,0.16268677,0.24290189,0.24290189,0.24290189,0.12169163
548,0.19800851,0.19800851,0.16268677,0.24290189,0.24290189,0.24290189,0.12169163
549,0.19800851,0.19800851,0.16268677,0.24290189,0.24290189,0.24290189,0.12169163
550,0.19800851,0.19800851,0.16268677,0.24290189,0.24290189,0.24290189,0.12169163
551,0.19800851,0.19800851,0.16268677,0.24290189,0.24290189,0.24290189,0.12169163
552,0.2009516,0.2009516,0.16268677,0.24290189,0.24290189,0.24290189,0.12169163
553,0.2009516,0.2009516,0.16268677,0.24290189,0.24290189,0.24290189,0.12169163
554,0.2009516,0.2009516,0.16268677,0.24290189,0.24290189,0.24290189,0.12169163
555,0.2009516,0.2009516,0.16268677,0.24290189,0.24290189,0.24290189,0.12169163
556,0.2009516,0.2009516,0.16268677,0.24290189,0.24290189,0.24290189,0.12169163
557,0.2009516,0.2009516,0.16268677,0.24290189,0.24290189,0.24290189,0.12169163
558,0.2009516,0.2009516,0.16268677,0.24290189,0.24290189,0.24290189,0.12169163
559,0.2009516,0.2009516,0.16268677,0.24290189,0.24290189,0.24290189,0.12169163
560,0.19800851,0.19800851,0.28674075,0.12169163,0.12169163,0.12169163,0.14312062
561,0.19800851,0.19800851,0.28674075,0.12169163,0.12169163,0.12169163,0.14312062
562,0.19800851,0.19800851,0.28674075,0.12169163,0.12169163,0.12169163,0.14312062
563,0.19800851,0.19800851,0.28674075,0.12169163,0.12169163,0.12169163,0.14312062
564,0.19800851,0.19800851,0.28674075,0.12169163,0.12169163,0.12169163,0.14312062
565,0.19800851,0.19800851,0.28674075,0.12169163,0.12169163,0.12169163,0.14312062
566,0.19800851,0.19800851,0.28674075,0.12169163,0.12169163,0.12169163,0.14312062
567,0.19800851,0.19800851,0.28674075,0.12169163,0.12169163,0.12169163,0.14312062
568,0.2009516,0.2009516,0.28674075,0.12169163,0.12169163,0.12169163,0.14312062
569,0.2009516,0.2009516,0.28674075,0.12169163,0.12169163,0.12169163,0.14312062
570,0.2009516,0.2009516,0.28674075,0.12169163,0.12169163,0.12169163,0.14312062
571,0.2009516,0.2009516,0.28674075,0.12169163,0.12169163,0.12169163,0.14312062
572,0.2009516,0.2009516,0.28674075,0.12169163,0.12169163,0.12169163,0.14312062
573,0.2009516,0.2009516,0.28674075,0.12169163,0.12169163,0.12169163,0.14312062
574,0.2009516,0.2009516,0.28674075,0.12169163,0.12169163,0.12169163,0.14312062
575,0.2009516,0.2009516,0.28674075,0.12169163,0.12169163,0.12169163,0.14312062
576,0.28071553,0.28071553,0.12433383,0.17863989,0.17863989,0.24290189,0.24290189
577,0.28071553,0.28071553,0.12433383,0.17863989,0.17863989,0.24290189,0.24290189
578,0.28071553,0.28071553,0.12433383,0.17863989,0.17863989,0.24290189,0.24290189
579,0.28071553,0.28071553,0.12433383,0.17863989,0.17863989,0.24290189,0.24290189
580,0.28071553,0.28071553,0.12433383,0.17863989,0.17863989,0.24290189,0.24290189
581,0.28071553,0.28071553,0.12433383,0.17863989,0.17863989,0.24290189,0.24290189
582,0.28071553,0.28071553,0.12433383,0.17863989,0.17863989,0.24290189,0.24290189
583,0.28071553,0.28071553,0.12433383,0.17863989,0.17863989,0.24290189,0.24290189
584,0.121317625,0.121317625,0.12433383,0.17863989,0.17863989,0.17863989,0.12169163
585,0.121317625,0.121317625,0.12433383,0.17863989,0.17863989,0.17863989,0.12169163
586,0.121317625,0.121317625,0.12433383,0.17863989,0.17863989,0.17863989,0.12169163
587,0.121317625,0.121317625,0.12433383,0.17863989,0.17863989,0.17863989,0.12169163
588,0.121317625,0.121317625,0.12433383,0.17863989,0.17863989,0.17863989,0.12169163
589,0.121317625,0.121317625,0.12433383,0.17863989,0.17863989,0.17863989,0.12169163
590,0.121317625,0.121317625,0.12433383,0.17863989,0.17863989,0.17863989,0.12169163
591,0.121317625,0.121317625,0.12433383,0.17863989,0.17863989,0.17863989,0.12169163
592,0.28071553,0.28071553,0.16268677,0.12169163,0.12169163,0.14312062,0.24290189
593,0.28071553,0.28071553,0.16268677,0.12169163,0.12169163,0.14312062,0.24290189
594,0.28071553,0.28071553,0.16268677,0.12169163,0.12169163,0.14312062,0.24290189
595,0.28071553,0.28071553,0.16268677,0.12169163,0.12169163,0.14312062,0.24290189
596,0.28071553,0.28071553,0.16268677,0.12169163,0.12169163,0.14312062,0.24290189
597,0.28071553,0.28071553,0.16268677,0.12169163,0.12169163,0.14312062,0.24290189
598,0.28071553,0.28071553,0.16268677,0.12169163,0.12169163,0.14312062,0.24290189
599,0.28071553,0.28071553,0.16268677,0.12169163,0.12169163,0.14312062,0.24290189
600,0.30875275,0.30875275,0.28674075,0.14312062,0.14312062,0.14312062,0.24290189
601,0.30875275,0.30875275,0.28674075,0.14312062,0.14312062,0.14312062,0.24290189
602,0.30875275,0.30875275,0.28674075,0.14312062,0.14312062,0.14312062,0.24290189
603,0.30875275,0.30875275,0.28674075,0.14312062,0.14312062,0.14312062,0.24290189
604,0.30875275,0.30875275,0.28674075,0.14312062,0.14312062,0.14312062,0.24290189
605,0.30875275,0.30875275,0.28674075,0.14312062,0.14312062,0.14312062,0.24290189
606,0.30875275,0.30875275,0.28674075,0.14312062,0.14312062,0.14312062,0.24290189
607,0.30875275,0.30875275,0.28674075,0.14312062,0.14312062,0.14312062,0.24290189
608,0.28071553,0.28071553,0.28674075,0.17863989,0.24290189,0.12169163,0.14312062
609,0.28071553,0.28071553,0.28674075,0.17863989,0.24290189,0.12169163,0.14312062
610,0.28071553,0.28071553,0.28674075,0.17863989,0.24290189,0.12169163,0.14312062
611,0.28071553,0.28071553,0.28674075,0.17863989,0.24290189,0.12169163,0.14312062
612,0.28071553,0.28071553,0.28674075,0.17863989,0.24290189,0.12169163,0.14312062
613,0.28071553,0.28071553,0.28674075,0.17863989,0.24290189,0.12169163,0.14312062
614,0.28071553,0.28071553,0.28674075,0.17863989,0.24290189,0.12169163,0.14312062
615,0.28071553,0.28071553,0.28674075,0.17863989,0.24290189,0.12169163,0.14312062
616,0.30875275,0.30875275,0.16268677,0.12169163,0.12169163,0.14312062,0.14312062
617,0.30875275,0.30875275,0.16268677,0.12169163,0.12169163,0.14312062,0.14312062
618,0.30875275,0.30875275,0.16268677,0.12169163,0.12169163,0.14312062,0.14312062
619,0.30875275,0.30875275,0.16268677,0.12169163,0.12169163,0.14312062,0.14312062
620,0.30875275,0.30875275,0.16268677,0.12169163,0.12169163,0.14312062,0.14312062
621,0.30875275,0.30875275,0.16268677,0.12169163,0.12169163,0.14312062,0.14312062
622,0.30875275,0.30875275,0.16268677,0.12169163,0.12169163,0.14312062,0.14312062
623,0.30875275,0.30875275,0.16268677,0.12169163,0.12169163,0.14312062,0.14312062
624,0.121317625,0.121317625,0.28674075,0.17863989,0.17863989,0.17863989,0.14312062
625,0.121317625,0.121317625,0.28674075,0.17863989,0.17863989,0.17863989,0.14312062
626,0.121317625,0.121317625,0.28674075,0.17863989,0.17863989,0.17863989,0.14312062
627,0.121317625,0.121317625,0.28674075,0.17863989,0.17863989,0.17863989,0.14312062
628,0.121317625,0.121317625,0.28674075,0.17863989,0.17863989,0.17863989,0.14312062
629,0.121317625,0.121317625,0.28674075,0.17863989,0.17863989,0.17863989,0.14312062
630,0.121317625,0.121317625,0.28674075,0.17863989,0.17863989,0.17863989,0.14312062
631,0.121317625,0.121317625,0.28674075,0.17863989,0.17863989,0.17863989,0.14312062
632,0.121317625,0.121317625,0.16268677,0.24290189,0.24290189,0.14312062,0.14312062
633,0.121317625,0.121317625,0.16268677,0.24290189,0.24290189,0.14312062,0.14312062
634,0.121317625,0.121317625,0.16268677,0.24290189,0.24290189,0.14312062,0.14312062
635,0.121317625,0.121317625,0.16268677,0.24290189,0.24290189,0.14312062,0.14312062
636,0.121317625,0.121317625,0.16268677,0.24290189,0.24290189,0.14312062,0.14312062
637,0.121317625,0.121317625,0.16268677,0.24290189,0.24290189,0.14312062,0.14312062
638,0.121317625,0.121317625,0.16268677,0.24290189,0.24290189,0.14312062,0.14312062
639,0.121317625,0.121317625,0.16268677,0.24290189,0.24290189,0.14312062,0.14312062
