,solar_A1,solar_A2,solar_B,solar_X1,solar_X2,solar_X3,solar_X4
427,0.03816386,0.03816386,0.15265304,0.16498199,0.16498199,0.16498199,0.16498199
428,0.03816386,0.03816386,0.15265304,0.16498199,0.16498199,0.16498199,0.16498199
429,0.03816386,0.03816386,0.15265304,0.16498199,0.16498199,0.16498199,0.16498199
430,0.03816386,0.03816386,0.15265304,0.16498199,0.16498199,0.16498199,0.16498199
431,0.03816386,0.03816386,0.15265304,0.16498199,0.16498199,0.16498199,0.16498199
432,0.02213583,0.02213583,0.15265304,0.16498199,0.16498199,0.16498199,0.16498199
433,0.02213583,0.02213583,0.15265304,0.16498199,0.16498199,0.16498199,0.16498199
434,0.02213583,0.02213583,0.15265304,0.16498199,0.16498199,0.16498199,0.16498199
435,0.02213583,0.02213583,0.15265304,0.16498199,0.16498199,0.16498199,0.16498199
436,0.02213583,0.02213583,0.15265304,0.16498199,0.16498199,0.16498199,0.16498199
437,0.02213583,0.02213583,0.15265304,0.16498199,0.16498199,0.16498199,0.16498199
438,0.02213583,0.02213583,0.15265304,0.16498199,0.16498199,0.16498199,0.16498199
439,0.02213583,0.02213583,0.15265304,0.16498199,0.16498199,0.16498199,0.16498199
440,0.21909729,0.21909729,0.05997342,0.16498199,0.16498199,0.16498199,0.16498199
441,0.21909729,0.21909729,0.05997342,0.16498199,0.16498199,0.16498199,0.16498199
442,0.21909729,0.21909729,0.05997342,0.16498199,0.16498199,0.16498199,0.16498199
443,0.21909729,0.21909729,0.05997342,0.16498199,0.16498199,0.16498199,0.16498199
444,0.21909729,0.21909729,0.05997342,0.16498199,0.16498199,0.16498199,0.16498199
445,0.21909729,0.21909729,0.05997342,0.16498199,0.16498199,0.16498199,0.16498199
446,0.21909729,0.21909729,0.05997342,0.16498199,0.16498199,0.16498199,0.16498199
447,0.21909729,0.21909729,0.05997342,0.16498199,0.16498199,0.16498199,0.16498199
448,0.10219698,0.10219698,0.05997342,0.16498199,0.16498199,0.16498199,0.16498199
449,0.10219698,0.10219698,0.05997342,0.16498199,0.16498199,0.16498199,0.16498199
450,0.10219698,0.10219698,0.05997342,0.16498199,0.16498199,0.16498199,0.16498199
451,0.10219698,0.10219698,0.05997342,0.16498199,0.16498199,0.16498199,0.16498199
452,0.10219698,0.10219698,0.05997342,0.16498199,0.16498199,0.16498199,0.16498199
453,0.10219698,0.10219698,0.05997342,0.16498199,0.16498199,0.16498199,0.16498199
454,0.10219698,0.10219698,0.05997342,0.16498199,0.16498199,0.16498199,0.16498199
455,0.10219698,0.10219698,0.05997342,0.16498199,0.16498199,0.16498199,0.16498199
456,0.11160606,0.11160606,0.05997342,0.16498199,0.16498199,0.16498199,0.16498199
457,0.11160606,0.11160606,0.05997342,0.16498199,0.16498199,0.16498199,0.16498199
458,0.11160606,0.11160606,0.05997342,0.16498199,0.16498199,0.16498199,0.16498199
459,0.11160606,0.11160606,0.05997342,0.16498199,0.16498199,0.16498199,0.16498199
460,0.11160606,0.11160606,0.05997342,0.16498199,0.16498199,0.16498199,0.16498199
461,0.11160606,0.11160606,0.05997342,0.16498199,0.16498199,0.16498199,0.16498199
462,0.11160606,0.11160606,0.05997342,0.16498199,0.16498199,0.16498199,0.16498199
463,0.11160606,0.11160606,0.05997342,0.16498199,0.16498199,0.16498199,0.16498199
464,0.03816386,0.03816386,0.05997342,0.16498199,0.16498199,0.16498199,0.16498199
465,0.03816386,0.03816386,0.05997342,0.16498199,0.16498199,0.16498199,0.16498199
466,0.03816386,0.03816386,0.05997342,0.16498199,0.16498199,0.16498199,0.16498199
467,0.03816386,0.03816386,0.05997342,0.16498199,0.16498199,0.16498199,0.16498199
468,0.03816386,0.03816386,0.05997342,0.16498199,0.16498199,0.16498199,0.16498199
469,0.03816386,0.03816386,0.05997342,0.16498199,0.16498199,0.16498199,0.16498199
470,0.03816386,0.03816386,0.05997342,0.16498199,0.16498199,0.16498199,0.16498199
471,0.03816386,0.03816386,0.05997342,0.16498199,0.16498199,0.16498199,0.16498199
472,0.02213583,0.02213583,0.05997342,0.16498199,0.16498199,0.16498199,0.16498199
473,0.02213583,0.02213583,0.05997342,0.16498199,0.16498199,0.16498199,0.16498199
474,0.02213583,0.02213583,0.05997342,0.16498199,0.16498199,0.16498199,0.16498199
475,0.02213583,0.02213583,0.05997342,0.16498199,0.16498199,0.16498199,0.16498199
476,0.02213583,0.02213583,0.05997342,0.16498199,0.16498199,0.16498199,0.16498199
477,0.02213583,0.02213583,0.05997342,0.16498199,0.16498199,0.16498199,0.16498199
478,0.02213583,0.02213583,0.05997342,0.16498199,0.16498199,0.16498199,0.16498199
479,0.02213583,0.02213583,0.05997342,0.16498199,0.16498199,0.16498199,0.16498199
480,0.21909729,0.10219698,0.21437244,0.14019172,0.14019172,0.14019172,0.14019172
481,0.21909729,0.10219698,0.21437244,0.14019172,0.14019172,0.14019172,0.14019172
482,0.21909729,0.10219698,0.21437244,0.14019172,0.14019172,0.14019172,0.14019172
483,0.21909729,0.10219698,0.21437244,0.14019172,0.14019172,0.14019172,0.14019172
484,0.21909729,0.10219698,0.21437244,0.14019172,0.14019172,0.14019172,0.14019172
485,0.21909729,0.10219698,0.21437244,0.14019172,0.14019172,0.14019172,0.14019172
486,0.21909729,0.10219698,0.21437244,0.14019172,0.14019172,0.14019172,0.14019172
487,0.21909729,0.10219698,0.21437244,0.14019172,0.14019172,0.14019172,0.14019172
488,0.10219698,0.11160606,0.21437244,0.08852139,0.08852139,0.08852139,0.08852139
489,0.10219698,0.11160606,0.21437244,0.08852139,0.08852139,0.08852139,0.08852139
490,0.10219698,0.11160606,0.21437244,0.08852139,0.08852139,0.08852139,0.08852139
491,0.10219698,0.11160606,0.21437244,0.08852139,0.08852139,0.08852139,0.08852139
492,0.10219698,0.11160606,0.21437244,0.08852139,0.08852139,0.08852139,0.08852139
493,0.10219698,0.11160606,0.21437244,0.08852139,0.08852139,0.08852139,0.08852139
494,0.10219698,0.11160606,0.21437244,0.08852139,0.08852139,0.08852139,0.08852139
495,0.10219698,0.11160606,0.21437244,0.08852139,0.08852139,0.08852139,0.08852139
496,0.11160606,0.02213583,0.15265304,0.08852139,0.08852139,0.08852139,0.08852139
497,0.11160606,0.02213583,0.15265304,0.08852139,0.08852139,0.08852139,0.08852139
498,0.11160606,0.02213583,0.15265304,0.08852139,0.08852139,0.08852139,0.08852139
499,0.11160606,0.02213583,0.15265304,0.08852139,0.08852139,0.08852139,0.08852139
500,0.11160606,0.02213583,0.15265304,0.08852139,0.08852139,0.08852139,0.08852139
501,0.11160606,0.02213583,0.15265304,0.08852139,0.08852139,0.08852139,0.08852139
502,0.11160606,0.02213583,0.15265304,0.08852139,0.08852139,0.08852139,0.08852139
503,0.11160606,0.02213583,0.15265304,0.08852139,0.08852139,0.08852139,0.08852139
504,0.21909729,0.11160606,0.15265304,0.090451,0.090451,0.090451,0.090451
505,0.21909729,0.11160606,0.15265304,0.090451,0.090451,0.090451,0.090451
506,0.21909729,0.11160606,0.15265304,0.090451,0.090451,0.090451,0.090451
507,0.21909729,0.11160606,0.15265304,0.090451,0.090451,0.090451,0.090451
508,0.21909729,0.11160606,0.15265304,0.090451,0.090451,0.090451,0.090451
509,0.21909729,0.11160606,0.15265304,0.090451,0.090451,0.090451,0.090451
510,0.21909729,0.11160606,0.15265304,0.090451,0.090451,0.090451,0.090451
511,0.21909729,0.11160606,0.15265304,0.090451,0.090451,0.090451,0.090451
512,0.11160606,0.03816386,0.05997342,0.090451,0.090451,0.090451,0.090451
513,0.11160606,0.03816386,0.05997342,0.090451,0.090451,0.090451,0.090451
514,0.11160606,0.03816386,0.05997342,0.090451,0.090451,0.090451,0.090451
515,0.11160606,0.03816386,0.05997342,0.090451,0.090451,0.090451,0.090451
516,0.11160606,0.03816386,0.05997342,0.090451,0.090451,0.090451,0.090451
517,0.11160606,0.03816386,0.05997342,0.090451,0.090451,0.090451,0.090451
518,0.11160606,0.03816386,0.05997342,0.090451,0.090451,0.090451,0.090451
519,0.11160606,0.03816386,0.05997342,0.090451,0.090451,0.090451,0.090451
520,0.03816386,0.02213583,0.05997342,0.16498199,0.16498199,0.16498199,0.16498199
521,0.03816386,0.02213583,0.05997342,0.16498199,0.16498199,0.16498199,0.16498199
522,0.03816386,0.02213583,0.05997342,0.16498199,0.16498199,0.16498199,0.16498199
523,0.03816386,0.02213583,0.05997342,0.16498199,0.16498199,0.16498199,0.16498199
524,0.03816386,0.02213583,0.05997342,0.16498199,0.16498199,0.16498199,0.16498199
525,0.03816386,0.02213583,0.05997342,0.16498199,0.16498199,0.16498199,0.16498199
526,0.03816386,0.02213583,0.05997342,0.16498199,0.16498199,0.16498199,0.16498199
527,0.03816386,0.02213583,0.05997342,0.16498199,0.16498199,0.16498199,0.16498199
528,0.21909729,0.21909729,0.21437244,0.14019172,0.14019172,0.14019172,0.08852139
529,0.21909729,0.21909729,0.21437244,0.14019172,0.14019172,0.14019172,0.08852139
530,0.21909729,0.21909729,0.21437244,0.14019172,0.14019172,0.14019172,0.08852139
531,0.21909729,0.21909729,0.21437244,0.14019172,0.14019172,0.14019172,0.08852139
532,0.21909729,0.21909729,0.21437244,0.14019172,0.14019172,0.14019172,0.08852139
533,0.21909729,0.21909729,0.21437244,0.14019172,0.14019172,0.14019172,0.08852139
534,0.21909729,0.21909729,0.21437244,0.14019172,0.14019172,0.14019172,0.08852139
535,0.21909729,0.21909729,0.21437244,0.14019172,0.14019172,0.14019172,0.08852139
536,0.10219698,0.10219698,0.21437244,0.14019172,0.14019172,0.14019172,0.08852139
537,0.10219698,0.10219698,0.21437244,0.14019172,0.14019172,0.14019172,0.08852139
538,0.10219698,0.10219698,0.21437244,0.14019172,0.14019172,0.14019172,0.08852139
539,0.10219698,0.10219698,0.21437244,0.14019172,0.14019172,0.14019172,0.08852139
540,0.10219698,0.10219698,0.21437244,0.14019172,0.14019172,0.14019172,0.08852139
541,0.10219698,0.10219698,0.21437244,0.14019172,0.14019172,0.14019172,0.08852139
542,0.10219698,0.10219698,0.21437244,0.14019172,0.14019172,0.14019172,0.08852139
543,0.10219698,0.10219698,0.21437244,0.14019172,0.14019172,0.14019172,0.08852139
544,0.21909729,0.21909729,0.15265304,0.08852139,0.08852139,0.08852139,0.090451
545,0.21909729,0.21909729,0.15265304,0.08852139,0.08852139,0.08852139,0.090451
546,0.21909729,0.21909729,0.15265304,0.08852139,0.08852139,0.08852139,0.090451
547,0.21909729,0.21909729,0.15265304,0.08852139,0.08852139,0.08852139,0.090451
548,0.21909729,0.21909729,0.15265304,0.08852139,0.08852139,0.08852139,0.090451
549,0.21909729,0.21909729,0.15265304,0.08852139,0.08852139,0.08852139,0.090451
550,0.21909729,0.21909729,0.15265304,0.08852139,0.08852139,0.08852139,0.090451
551,0.21909729,0.21909729,0.15265304,0.08852139,0.08852139,0.08852139,0.090451
552,0.10219698,0.10219698,0.15265304,0.08852139,0.08852139,0.08852139,0.090451
553,0.10219698,0.10219698,0.15265304,0.08852139,0.08852139,0.08852139,0.090451
554,0.10219698,0.10219698,0.15265304,0.08852139,0.08852139,0.08852139,0.090451
555,0.10219698,0.10219698,0.15265304,0.08852139,0.08852139,0.08852139,0.090451
556,0.10219698,0.10219698,0.15265304,0.08852139,0.08852139,0.08852139,0.090451
557,0.10219698,0.10219698,0.15265304,0.08852139,0.08852139,0.08852139,0.090451
558,0.10219698,0.10219698,0.15265304,0.08852139,0.08852139,0.08852139,0.090451
559,0.10219698,0.10219698,0.15265304,0.08852139,0.08852139,0.08852139,0.090451
560,0.21909729,0.21909729,0.05997342,0.090451,0.090451,0.090451,0.16498199
561,0.21909729,0.21909729,0.05997342,0.090451,0.090451,0.090451,0.16498199
562,0.21909729,0.21909729,0.05997342,0.090451,0.090451,0.090451,0.16498199
563,0.21909729,0.21909729,0.05997342,0.090451,0.090451,0.090451,0.16498199
564,0.21909729,0.21909729,0.05997342,0.090451,0.090451,0.090451,0.16498199
565,0.21909729,0.21909729,0.05997342,0.090451,0.090451,0.090451,0.16498199
566,0.21909729,0.21909729,0.05997342,0.090451,0.090451,0.090451,0.16498199
567,0.21909729,0.21909729,0.05997342,0.090451,0.090451,0.090451,0.16498199
568,0.10219698,0.10219698,0.05997342,0.090451,0.090451,0.090451,0.16498199
569,0.10219698,0.10219698,0.05997342,0.090451,0.090451,0.090451,0.16498199
570,0.10219698,0.10219698,0.05997342,0.090451,0.090451,0.090451,0.16498199
571,0.10219698,0.10219698,0.05997342,0.090451,0.090451,0.090451,0.16498199
572,0.10219698,0.10219698,0.05997342,0.090451,0.090451,0.090451,0.16498199
573,0.10219698,0.10219698,0.05997342,0.090451,0.090451,0.090451,0.16498199
574,0.10219698,0.10219698,0.05997342,0.090451,0.090451,0.090451,0.16498199
575,0.10219698,0.10219698,0.05997342,0.090451,0.090451,0.090451,0.16498199
576,0.11160606,0.11160606,0.21437244,0.14019172,0.14019172,0.08852139,0.08852139
577,0.11160606,0.11160606,0.21437244,0.14019172,0.14019172,0.08852139,0.08852139
578,0.11160606,0.11160606,0.21437244,0.14019172,0.14019172,0.08852139,0.08852139
579,0.11160606,0.11160606,0.21437244,0.14019172,0.14019172,0.08852139,0.08852139
580,0.11160606,0.11160606,0.21437244,0.14019172,0.14019172,0.08852139,0.08852139
581,0.11160606,0.11160606,0.21437244,0.14019172,0.14019172,0.08852139,0.08852139
582,0.11160606,0.11160606,0.21437244,0.14019172,0.14019172,0.08852139,0.08852139
583,0.11160606,0.11160606,0.21437244,0.14019172,0.14019172,0.08852139,0.08852139
584,0.03816386,0.03816386,0.21437244,0.14019172,0.14019172,0.14019172,0.090451
585,0.03816386,0.03816386,0.21437244,0.14019172,0.14019172,0.14019172,0.090451
586,0.03816386,0.03816386,0.21437244,0.14019172,0.14019172,0.14019172,0.090451
587,0.03816386,0.03816386,0.21437244,0.14019172,0.14019172,0.14019172,0.090451
588,0.03816386,0.03816386,0.21437244,0.14019172,0.14019172,0.14019172,0.090451
589,0.03816386,0.03816386,0.21437244,0.14019172,0.14019172,0.14019172,0.090451
590,0.03816386,0.03816386,0.21437244,0.14019172,0.14019172,0.14019172,0.090451
591,0.03816386,0.03816386,0.21437244,0.14019172,0.14019172,0.14019172,0.090451
592,0.11160606,0.11160606,0.15265304,0.090451,0.090451,0.16498199,0.08852139
593,0.11160606,0.11160606,0.15265304,0.090451,0.090451,0.16498199,0.08852139
594,0.11160606,0.11160606,0.15265304,0.090451,0.090451,0.16498199,0.08852139
595,0.11160606,0.11160606,0.15265304,0.090451,0.090451,0.16498199,0.08852139
596,0.11160606,0.11160606,0.15265304,0.090451,0.090451,0.16498199,0.08852139
597,0.11160606,0.11160606,0.15265304,0.090451,0.090451,0.16498199,0.08852139
598,0.11160606,0.11160606,0.15265304,0.090451,0.090451,0.16498199,0.08852139
599,0.11160606,0.11160606,0.15265304,0.090451,0.090451,0.16498199,0.08852139
600,0.02213583,0.02213583,0.05997342,0.16498199,0.16498199,0.16498199,0.08852139
601,0.02213583,0.02213583,0.05997342,0.16498199,0.16498199,0.16498199,0.08852139
602,0.02213583,0.02213583,0.05997342,0.16498199,0.16498199,0.16498199,0.08852139
603,0.02213583,0.02213583,0.05997342,0.16498199,0.16498199,0.16498199,0.08852139
604,0.02213583,0.02213583,0.05997342,0.16498199,0.16498199,0.16498199,0.08852139
605,0.02213583,0.02213583,0.05997342,0.16498199,0.16498199,0.16498199,0.08852139
606,0.02213583,0.02213583,0.05997342,0.16498199,0.16498199,0.16498199,0.08852139
607,0.02213583,0.02213583,0.05997342,0.16498199,0.16498199,0.16498199,0.08852139
608,0.11160606,0.11160606,0.05997342,0.14019172,0.08852139,0.090451,0.16498199
609,0.11160606,0.11160606,0.05997342,0.14019172,0.08852139,0.090451,0.16498199
610,0.11160606,0.11160606,0.05997342,0.14019172,0.08852139,0.090451,0.16498199
611,0.11160606,0.11160606,0.05997342,0.14019172,0.08852139,0.090451,0.16498199
612,0.11160606,0.11160606,0.05997342,0.14019172,0.08852139,0.090451,0.16498199
613,0.11160606,0.11160606,0.05997342,0.14019172,0.08852139,0.090451,0.16498199
614,0.11160606,0.11160606,0.05997342,0.14019172,0.08852139,0.090451,0.16498199
615,0.11160606,0.11160606,0.05997342,0.14019172,0.08852139,0.090451,0.16498199
616,0.02213583,0.02213583,0.15265304,0.090451,0.090451,0.16498199,0.16498199
617,0.02213583,0.02213583,0.15265304,0.090451,0.090451,0.16498199,0.16498199
618,0.02213583,0.02213583,0.15265304,0.090451,0.090451,0.16498199,0.16498199
619,0.02213583,0.02213583,0.15265304,0.090451,0.090451,0.16498199,0.16498199
620,0.02213583,0.02213583,0.15265304,0.090451,0.090451,0.16498199,0.16498199
621,0.02213583,0.02213583,0.15265304,0.090451,0.090451,0.16498199,0.16498199
622,0.02213583,0.02213583,0.15265304,0.090451,0.090451,0.16498199,0.16498199
623,0.02213583,0.02213583,0.15265304,0.090451,0.090451,0.16498199,0.16498199
624,0.03816386,0.03816386,0.05997342,0.14019172,0.14019172,0.14019172,0.16498199
625,0.03816386,0.03816386,0.05997342,0.14019172,0.14019172,0.14019172,0.16498199
626,0.03816386,0.03816386,0.05997342,0.14019172,0.14019172,0.14019172,0.16498199
627,0.03816386,0.03816386,0.05997342,0.14019172,0.14019172,0.14019172,0.16498199
628,0.03816386,0.03816386,0.05997342,0.14019172,0.14019172,0.14019172,0.16498199
629,0.03816386,0.03816386,0.05997342,0.14019172,0.14019172,0.14019172,0.16498199
630,0.03816386,0.03816386,0.05997342,0.14019172,0.14019172,0.14019172,0.16498199
631,0.03816386,0.03816386,0.05997342,0.14019172,0.14019172,0.14019172,0.16498199
632,0.03816386,0.03816386,0.15265304,0.08852139,0.08852139,0.16498199,0.16498199
633,0.03816386,0.03816386,0.15265304,0.08852139,0.08852139,0.16498199,0.16498199
634,0.03816386,0.03816386,0.15265304,0.08852139,0.08852139,0.16498199,0.16498199
635,0.03816386,0.03816386,0.15265304,0.08852139,0.08852139,0.16498199,0.16498199
636,0.03816386,0.03816386,0.15265304,0.08852139,0.08852139,0.16498199,0.16498199
637,0.03816386,0.03816386,0.15265304,0.08852139,0.08852139,0.16498199,0.16498199
638,0.03816386,0.03816386,0.15265304,0.08852139,0.08852139,0.16498199,0.16498199
639,0.03816386,0.03816386,0.15265304,0.08852139,0.08852139,0.16498199,0.16498199
