,stable_A1,stable_A2,stable_B,stable_X1,stable_X2,stable_X3,stable_X4
427,0.13239332,0.13239332,0.24590002,0.24644245,0.24644245,0.24644245,0.24644245
428,0.13239332,0.13239332,0.24590002,0.24644245,0.24644245,0.24644245,0.24644245
429,0.13239332,0.13239332,0.24590002,0.24644245,0.24644245,0.24644245,0.24644245
430,0.13239332,0.13239332,0.24590002,0.24644245,0.24644245,0.24644245,0.24644245
431,0.13239332,0.13239332,0.24590002,0.24644245,0.24644245,0.24644245,0.24644245
432,0.15981114,0.15981114,0.24590002,0.24644245,0.24644245,0.24644245,0.24644245
433,0.15981114,0.15981114,0.24590002,0.24644245,0.24644245,0.24644245,0.24644245
434,0.15981114,0.15981114,0.24590002,0.24644245,0.24644245,0.24644245,0.24644245
435,0.15981114,0.15981114,0.24590002,0.24644245,0.24644245,0.24644245,0.24644245
436,0.15981114,0.15981114,0.24590002,0.24644245,0.24644245,0.24644245,0.24644245
437,0.15981114,0.15981114,0.24590002,0.24644245,0.24644245,0.24644245,0.24644245
438,0.15981114,0.15981114,0.24590002,0.24644245,0.24644245,0.24644245,0.24644245
439,0.15981114,0.15981114,0.24590002,0.24644245,0.24644245,0.24644245,0.24644245
440,0.2238308,0.2238308,0.18652663,0.24644245,0.24644245,0.24644245,0.24644245
441,0.2238308,0.2238308,0.18652663,0.24644245,0.24644245,0.24644245,0.24644245
442,0.2238308,0.2238308,0.18652663,0.24644245,0.24644245,0.24644245,0.24644245
443,0.2238308,0.2238308,0.18652663,0.24644245,0.24644245,0.24644245,0.24644245
444,0.2238308,0.2238308,0.18652663,0.24644245,0.24644245,0.24644245,0.24644245
445,0.2238308,0.2238308,0.18652663,0.24644245,0.24644245,0.24644245,0.24644245
446,0.2238308,0.2238308,0.18652663,0.24644245,0.24644245,0.24644245,0.24644245
447,0.2238308,0.2238308,0.18652663,0.24644245,0.24644245,0.24644245,0.24644245
448,0.14539254,0.14539254,0.18652663,0.24644245,0.24644245,0.24644245,0.24644245
449,0.14539254,0.14539254,0.18652663,0.24644245,0.24644245,0.24644245,0.24644245
450,0.14539254,0.14539254,0.18652663,0.24644245,0.24644245,0.24644245,0.24644245
451,0.14539254,0.14539254,0.18652663,0.24644245,0.24644245,0.24644245,0.24644245
452,0.14539254,0.14539254,0.18652663,0.24644245,0.24644245,0.24644245,0.24644245
453,0.14539254,0.14539254,0.18652663,0.24644245,0.24644245,0.24644245,0.24644245
454,0.14539254,0.14539254,0.18652663,0.24644245,0.24644245,0.24644245,0.24644245
455,0.14539254,0.14539254,0.18652663,0.24644245,0.24644245,0.24644245,0.24644245
456,0.29319534,0.29319534,0.18652663,0.24644245,0.24644245,0.24644245,0.24644245
457,0.29319534,0.29319534,0.18652663,0.24644245,0.24644245,0.24644245,0.24644245
458,0.29319534,0.29319534,0.18652663,0.24644245,0.24644245,0.24644245,0.24644245
459,0.29319534,0.29319534,0.18652663,0.24644245,0.24644245,0.24644245,0.24644245
460,0.29319534,0.29319534,0.18652663,0.24644245,0.24644245,0.24644245,0.24644245
461,0.29319534,0.29319534,0.18652663,0.24644245,0.24644245,0.24644245,0.24644245
462,0.29319534,0.29319534,0.18652663,0.24644245,0.24644245,0.24644245,0.24644245
463,0.29319534,0.29319534,0.18652663,0.24644245,0.24644245,0.24644245,0.24644245
464,0.13239332,0.13239332,0.18652663,0.24644245,0.24644245,0.24644245,0.24644245
465,0.13239332,0.13239332,0.18652663,0.24644245,0.24644245,0.24644245,0.24644245
466,0.13239332,0.13239332,0.18652663,0.24644245,0.24644245,0.24644245,0.24644245
467,0.13239332,0.13239332,0.18652663,0.24644245,0.24644245,0.24644245,0.24644245
468,0.13239332,0.13239332,0.18652663,0.24644245,0.24644245,0.24644245,0.24644245
469,0.13239332,0.13239332,0.18652663,0.24644245,0.24644245,0.24644245,0.24644245
470,0.13239332,0.13239332,0.18652663,0.24644245,0.24644245,0.24644245,0.24644245
471,0.13239332,0.13239332,0.18652663,0.24644245,0.24644245,0.24644245,0.24644245
472,0.15981114,0.15981114,0.18652663,0.24644245,0.24644245,0.24644245,0.24644245
473,0.15981114,0.15981114,0.18652663,0.24644245,0.24644245,0.24644245,0.24644245
474,0.15981114,0.15981114,0.18652663,0.24644245,0.24644245,0.24644245,0.24644245
475,0.15981114,0.15981114,0.18652663,0.24644245,0.24644245,0.24644245,0.24644245
476,0.15981114,0.15981114,0.18652663,0.24644245,0.24644245,0.24644245,0.24644245
477,0.15981114,0.15981114,0.18652663,0.24644245,0.24644245,0.24644245,0.24644245
478,0.15981114,0.15981114,0.18652663,0.24644245,0.24644245,0.24644245,0.24644245
479,0.15981114,0.15981114,0.18652663,0.24644245,0.24644245,0.24644245,0.24644245
480,0.2238308,0.14539254,0.17144378,0.2931677,0.2931677,0.2931677,0.2931677
481,0.2238308,0.14539254,0.17144378,0.2931677,0.2931677,0.2931677,0.2931677
482,0.2238308,0.14539254,0.17144378,0.2931677,0.2931677,0.2931677,0.2931677
483,0.2238308,0.14539254,0.17144378,0.2931677,0.2931677,0.2931677,0.2931677
484,0.2238308,0.14539254,0.17144378,0.2931677,0.2931677,0.2931677,0.2931677
485,0.2238308,0.14539254,0.17144378,0.2931677,0.2931677,0.2931677,0.2931677
486,0.2238308,0.14539254,0.17144378,0.2931677,0.2931677,0.2931677,0.2931677
487,0.2238308,0.14539254,0.17144378,0.2931677,0.2931677,0.2931677,0.2931677
488,0.14539254,0.29319534,0.17144378,0.18601069,0.18601069,0.18601069,0.18601069
489,0.14539254,0.29319534,0.17144378,0.18601069,0.18601069,0.18601069,0.18601069
490,0.14539254,0.29319534,0.17144378,0.18601069,0.18601069,0.18601069,0.18601069
491,0.14539254,0.29319534,0.17144378,0.18601069,0.18601069,0.18601069,0.18601069
492,0.14539254,0.29319534,0.17144378,0.18601069,0.18601069,0.18601069,0.18601069
493,0.14539254,0.29319534,0.17144378,0.18601069,0.18601069,0.18601069,0.18601069
494,0.14539254,0.29319534,0.17144378,0.18601069,0.18601069,0.18601069,0.18601069
495,0.14539254,0.29319534,0.17144378,0.18601069,0.18601069,0.18601069,0.18601069
496,0.29319534,0.15981114,0.24590002,0.18601069,0.18601069,0.18601069,0.18601069
497,0.29319534,0.15981114,0.24590002,0.18601069,0.18601069,0.18601069,0.18601069
498,0.29319534,0.15981114,0.24590002,0.18601069,0.18601069,0.18601069,0.18601069
499,0.29319534,0.15981114,0.24590002,0.18601069,0.18601069,0.18601069,0.18601069
500,0.29319534,0.15981114,0.24590002,0.18601069,0.18601069,0.18601069,0.18601069
501,0.29319534,0.15981114,0.24590002,0.18601069,0.18601069,0.18601069,0.18601069
502,0.29319534,0.15981114,0.24590002,0.18601069,0.18601069,0.18601069,0.18601069
503,0.29319534,0.15981114,0.24590002,0.18601069,0.18601069,0.18601069,0.18601069
504,0.2238308,0.29319534,0.24590002,0.14117394,0.14117394,0.14117394,0.14117394
505,0.2238308,0.29319534,0.24590002,0.14117394,0.14117394,0.14117394,0.14117394
506,0.2238308,0.29319534,0.24590002,0.14117394,0.14117394,0.14117394,0.14117394
507,0.2238308,0.29319534,0.24590002,0.14117394,0.14117394,0.14117394,0.14117394
508,0.2238308,0.29319534,0.24590002,0.14117394,0.14117394,0.14117394,0.14117394
509,0.2238308,0.29319534,0.24590002,0.14117394,0.14117394,0.14117394,0.14117394
510,0.2238308,0.29319534,0.24590002,0.14117394,0.14117394,0.14117394,0.14117394
511,0.2238308,0.29319534,0.24590002,0.14117394,0.14117394,0.14117394,0.14117394
512,0.29319534,0.13239332,0.18652663,0.14117394,0.14117394,0.14117394,0.14117394
513,0.29319534,0.13239332,0.18652663,0.14117394,0.14117394,0.14117394,0.14117394
514,0.29319534,0.13239332,0.18652663,0.14117394,0.14117394,0.14117394,0.14117394
515,0.29319534,0.13239332,0.18652663,0.14117394,0.14117394,0.14117394,0.14117394
516,0.29319534,0.13239332,0.18652663,0.14117394,0.14117394,0.14117394,0.14117394
517,0.29319534,0.13239332,0.18652663,0.14117394,0.14117394,0.14117394,0.14117394
518,0.29319534,0.13239332,0.18652663,0.14117394,0.14117394,0.14117394,0.14117394
519,0.29319534,0.13239332,0.18652663,0.14117394,0.14117394,0.14117394,0.14117394
520,0.13239332,0.15981114,0.18652663,0.24644245,0.24644245,0.24644245,0.24644245
521,0.13239332,0.15981114,0.18652663,0.24644245,0.24644245,0.24644245,0.24644245
522,0.13239332,0.15981114,0.18652663,0.24644245,0.24644245,0.24644245,0.24644245
523,0.13239332,0.15981114,0.18652663,0.24644245,0.24644245,0.24644245,0.24644245
524,0.13239332,0.15981114,0.18652663,0.24644245,0.24644245,0.24644245,0.24644245
525,0.13239332,0.15981114,0.18652663,0.24644245,0.24644245,0.24644245,0.24644245
526,0.13239332,0.15981114,0.18652663,0.24644245,0.24644245,0.24644245,0.24644245
527,0.13239332,0.15981114,0.18652663,0.24644245,0.24644245,0.24644245,0.24644245
528,0.2238308,0.2238308,0.17144378,0.2931677,0.2931677,0.2931677,0.18601069
529,0.2238308,0.2238308,0.17144378,0.2931677,0.2931677,0.2931677,0.18601069
530,0.2238308,0.2238308,0.17144378,0.2931677,0.2931677,0.2931677,0.18601069
531,0.2238308,0.2238308,0.17144378,0.2931677,0.2931677,0.2931677,0.18601069
532,0.2238308,0.2238308,0.17144378,0.2931677,0.2931677,0.2931677,0.18601069
533,0.2238308,0.2238308,0.17144378,0.2931677,0.2931677,0.2931677,0.18601069
534,0.2238308,0.2238308,0.17144378,0.2931677,0.2931677,0.2931677,0.18601069
535,0.2238308,0.2238308,0.17144378,0.2931677,0.2931677,0.2931677,0.18601069
536,0.14539254,0.14539254,0.17144378,0.2931677,0.2931677,0.2931677,0.18601069
537,0.14539254,0.14539254,0.17144378,0.2931677,0.2931677,0.2931677,0.18601069
538,0.14539254,0.14539254,0.17144378,0.2931677,0.2931677,0.2931677,0.18601069
539,0.14539254,0.14539254,0.17144378,0.2931677,0.2931677,0.2931677,0.18601069
540,0.14539254,0.14539254,0.17144378,0.2931677,0.2931677,0.2931677,0.18601069
541,0.14539254,0.14539254,0.17144378,0.2931677,0.2931677,0.2931677,0.18601069
542,0.14539254,0.14539254,0.17144378,0.2931677,0.2931677,0.2931677,0.18601069
543,0.14539254,0.14539254,0.17144378,0.2931677,0.2931677,0.2931677,0.18601069
544,0.2238308,0.2238308,0.24590002,0.18601069,0.18601069,0.18601069,0.14117394
545,0.2238308,0.2238308,0.24590002,0.18601069,0.18601069,0.18601069,0.14117394
546,0.2238308,0.2238308,0.24590002,0.18601069,0.18601069,0.18601069,0.14117394
547,0.2238308,0.2238308,0.24590002,0.18601069,0.18601069,0.18601069,0.14117394
548,0.2238308,0.2238308,0.24590002,0.18601069,0.18601069,0.18601069,0.14117394
549,0.2238308,0.2238308,0.24590002,0.18601069,0.18601069,0.18601069,0.14117394
550,0.2238308,0.2238308,0.24590002,0.18601069,0.18601069,0.18601069,0.14117394
551,0.2238308,0.2238308,0.24590002,0.18601069,0.18601069,0.18601069,0.14117394
552,0.14539254,0.14539254,0.24590002,0.18601069,0.18601069,0.18601069,0.14117394
553,0.14539254,0.14539254,0.24590002,0.18601069,0.18601069,0.18601069,0.14117394
554,0.14539254,0.14539254,0.24590002,0.18601069,0.18601069,0.18601069,0.14117394
555,0.14539254,0.14539254,0.24590002,0.18601069,0.18601069,0.18601069,0.14117394
556,0.14539254,0.14539254,0.24590002,0.18601069,0.18601069,0.18601069,0.14117394
557,0.14539254,0.14539254,0.24590002,0.18601069,0.18601069,0.18601069,0.14117394
558,0.14539254,0.14539254,0.24590002,0.18601069,0.18601069,0.18601069,0.14117394
559,0.14539254,0.14539254,0.24590002,0.18601069,0.18601069,0.18601069,0.14117394
560,0.2238308,0.2238308,0.18652663,0.14117394,0.14117394,0.14117394,0.24644245
561,0.2238308,0.2238308,0.18652663,0.14117394,0.14117394,0.14117394,0.24644245
562,0.2238308,0.2238308,0.18652663,0.14117394,0.14117394,0.14117394,0.24644245
563,0.2238308,0.2238308,0.18652663,0.14117394,0.14117394,0.14117394,0.24644245
564,0.2238308,0.2238308,0.18652663,0.14117394,0.14117394,0.14117394,0.24644245
565,0.2238308,0.2238308,0.18652663,0.14117394,0.14117394,0.14117394,0.24644245
566,0.2238308,0.2238308,0.18652663,0.14117394,0.14117394,0.14117394,0.24644245
567,0.2238308,0.2238308,0.18652663,0.14117394,0.14117394,0.14117394,0.24644245
568,0.14539254,0.14539254,0.18652663,0.14117394,0.14117394,0.14117394,0.24644245
569,0.14539254,0.14539254,0.18652663,0.14117394,0.14117394,0.14117394,0.24644245
570,0.14539254,0.14539254,0.18652663,0.14117394,0.14117394,0.14117394,0.24644245
571,0.14539254,0.14539254,0.18652663,0.14117394,0.14117394,0.14117394,0.24644245
572,0.14539254,0.14539254,0.18652663,0.14117394,0.14117394,0.14117394,0.24644245
573,0.14539254,0.14539254,0.18652663,0.14117394,0.14117394,0.14117394,0.24644245
574,0.14539254,0.14539254,0.18652663,0.14117394,0.14117394,0.14117394,0.24644245
575,0.14539254,0.14539254,0.18652663,0.14117394,0.14117394,0.14117394,0.24644245
576,0.29319534,0.29319534,0.17144378,0.2931677,0.2931677,0.18601069,0.18601069
577,0.29319534,0.29319534,0.17144378,0.2931677,0.2931677,0.18601069,0.18601069
578,0.29319534,0.29319534,0.17144378,0.2931677,0.2931677,0.18601069,0.18601069
579,0.29319534,0.29319534,0.17144378,0.2931677,0.2931677,0.18601069,0.18601069
580,0.29319534,0.29319534,0.17144378,0.2931677,0.2931677,0.18601069,0.18601069
581,0.29319534,0.29319534,0.17144378,0.2931677,0.2931677,0.18601069,0.18601069
582,0.29319534,0.29319534,0.17144378,0.2931677,0.2931677,0.18601069,0.18601069
583,0.29319534,0.29319534,0.17144378,0.2931677,0.2931677,0.18601069,0.18601069
584,0.13239332,0.13239332,0.17144378,0.2931677,0.2931677,0.2931677,0.14117394
585,0.13239332,0.13239332,0.17144378,0.2931677,0.2931677,0.2931677,0.14117394
586,0.13239332,0.13239332,0.17144378,0.2931677,0.2931677,0.2931677,0.14117394
587,0.13239332,0.13239332,0.17144378,0.2931677,0.2931677,0.2931677,0.14117394
588,0.13239332,0.13239332,0.17144378,0.2931677,0.2931677,0.2931677,0.14117394
589,0.13239332,0.13239332,0.17144378,0.2931677,0.2931677,0.2931677,0.14117394
590,0.13239332,0.13239332,0.17144378,0.2931677,0.2931677,0.2931677,0.14117394
591,0.13239332,0.13239332,0.17144378,0.2931677,0.2931677,0.2931677,0.14117394
592,0.29319534,0.29319534,0.24590002,0.14117394,0.14117394,0.24644245,0.18601069
593,0.29319534,0.29319534,0.24590002,0.14117394,0.14117394,0.24644245,0.18601069
594,0.29319534,0.29319534,0.24590002,0.14117394,0.14117394,0.24644245,0.18601069
595,0.29319534,0.29319534,0.24590002,0.14117394,0.14117394,0.24644245,0.18601069
596,0.29319534,0.29319534,0.24590002,0.14117394,0.14117394,0.24644245,0.18601069
597,0.29319534,0.29319534,0.24590002,0.14117394,0.14117394,0.24644245,0.18601069
598,0.29319534,0.29319534,0.24590002,0.14117394,0.14117394,0.24644245,0.18601069
599,0.29319534,0.29319534,0.24590002,0.14117394,0.14117394,0.24644245,0.18601069
600,0.15981114,0.15981114,0.18652663,0.24644245,0.24644245,0.24644245,0.18601069
601,0.15981114,0.15981114,0.18652663,0.24644245,0.24644245,0.24644245,0.18601069
602,0.15981114,0.15981114,0.18652663,0.24644245,0.24644245,0.24644245,0.18601069
603,0.15981114,0.15981114,0.18652663,0.24644245,0.24644245,0.24644245,0.18601069
604,0.15981114,0.15981114,0.18652663,0.24644245,0.24644245,0.24644245,0.18601069
605,0.15981114,0.15981114,0.18652663,0.24644245,0.24644245,0.24644245,0.18601069
606,0.15981114,0.15981114,0.18652663,0.24644245,0.24644245,0.24644245,0.18601069
607,0.15981114,0.15981114,0.18652663,0.24644245,0.24644245,0.24644245,0.18601069
608,0.29319534,0.29319534,0.18652663,0.2931677,0.18601069,0.14117394,0.24644245
609,0.29319534,0.29319534,0.18652663,0.2931677,0.18601069,0.14117394,0.24644245
610,0.29319534,0.29319534,0.18652663,0.2931677,0.18601069,0.14117394,0.24644245
611,0.29319534,0.29319534,0.18652663,0.2931677,0.18601069,0.14117394,0.24644245
612,0.29319534,0.29319534,0.18652663,0.2931677,0.18601069,0.14117394,0.24644245
613,0.29319534,0.29319534,0.18652663,0.2931677,0.18601069,0.14117394,0.24644245
614,0.29319534,0.29319534,0.18652663,0.2931677,0.18601069,0.14117394,0.24644245
615,0.29319534,0.29319534,0.18652663,0.2931677,0.18601069,0.14117394,0.24644245
616,0.15981114,0.15981114,0.24590002,0.14117394,0.14117394,0.24644245,0.24644245
617,0.15981114,0.15981114,0.24590002,0.14117394,0.14117394,0.24644245,0.24644245
618,0.15981114,0.15981114,0.24590002,0.14117394,0.14117394,0.24644245,0.24644245
619,0.15981114,0.15981114,0.24590002,0.14117394,0.14117394,0.24644245,0.24644245
620,0.15981114,0.15981114,0.24590002,0.14117394,0.14117394,0.24644245,0.24644245
621,0.15981114,0.15981114,0.24590002,0.14117394,0.14117394,0.24644245,0.24644245
622,0.15981114,0.15981114,0.24590002,0.14117394,0.14117394,0.24644245,0.24644245
623,0.15981114,0.15981114,0.24590002,0.14117394,0.14117394,0.24644245,0.24644245
624,0.13239332,0.13239332,0.18652663,0.2931677,0.2931677,0.2931677,0.24644245
625,0.13239332,0.13239332,0.18652663,0.2931677,0.2931677,0.2931677,0.24644245
626,0.13239332,0.13239332,0.18652663,0.2931677,0.2931677,0.2931677,0.24644245
627,0.13239332,0.13239332,0.18652663,0.2931677,0.2931677,0.2931677,0.24644245
628,0.13239332,0.13239332,0.18652663,0.2931677,0.2931677,0.2931677,0.24644245
629,0.13239332,0.13239332,0.18652663,0.2931677,0.2931677,0.2931677,0.24644245
630,0.13239332,0.13239332,0.18652663,0.2931677,0.2931677,0.2931677,0.24644245
631,0.13239332,0.13239332,0.18652663,0.2931677,0.2931677,0.2931677,0.24644245
632,0.13239332,0.13239332,0.24590002,0.18601069,0.18601069,0.24644245,0.24644245
633,0.13239332,0.13239332,0.24590002,0.18601069,0.18601069,0.24644245,0.24644245
634,0.13239332,0.13239332,0.24590002,0.18601069,0.18601069,0.24644245,0.24644245
635,0.13239332,0.13239332,0.24590002,0.18601069,0.18601069,0.24644245,0.24644245
636,0.13239332,0.13239332,0.24590002,0.18601069,0.18601069,0.24644245,0.24644245
637,0.13239332,0.13239332,0.24590002,0.18601069,0.18601069,0.24644245,0.24644245
638,0.13239332,0.13239332,0.24590002,0.18601069,0.18601069,0.24644245,0.24644245
639,0.13239332,0.13239332,0.24590002,0.18601069,0.18601069,0.24644245,0.24644245
